################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.3315631703185261E-02 a       481     0    21     1     1
  1.0494406674585132E-02 a       482     0    21     1     2
 -4.2513845055417152E-02 a       483     0    21     1     3
  1.6606478586778078E-02 a       484     0    21     1     4
 -1.0116245354747093E-01 a       485     0    21     1     5
 -1.2795483509586725E-01 a       486     0    21     1     6
 -2.3320921667170785E-02 a       487     0    21     1     7
  1.4400138575072224E-01 a       488     0    21     1     8
  6.8362373241079882E-02 a       489     0    21     1     9
 -2.0958010121654500E-01 a       490     0    21     1    10
  3.4287620662192410E-02 a       491     0    21     1    11
  2.8138616602842759E-01 a       492     0    21     1    12
 -1.6016751294295820E-01 a       493     0    21     1    13
  7.0535406777802012E-02 a       494     0    21     1    14
 -2.5319122872604276E-02 a       495     0    21     1    15
  2.2091340692204314E-01 a       496     0    21     1    16
  7.2937842376109813E-02 a       497     0    21     1    17
 -8.2889541206001491E-02 a       498     0    21     1    18
  7.3282658234129328E-02 a       499     0    21     1    19
  1.3938220963956452E-01 a       500     0    21     1    20
  4.6654394662569779E-02 a       501     0    21     1    21
 -2.4831040028879917E-01 a       502     0    21     1    22
  1.9381858083525116E-01 a       503     0    21     1    23
  1.2317995743530603E-02 a       504     0    21     1    24
  2.8396062245208786E-01 a       505     0    22     1     1
 -1.5720761528485077E+00 a       506     0    22     1     2
  1.4328144289836464E+00 a       507     0    22     1     3
  1.3575586937241563E-01 a       508     0    22     1     4
 -4.2050615578774919E-01 a       509     0    22     1     5
  1.2759587839990413E-01 a       510     0    22     1     6
 -2.3410531358775288E-01 a       511     0    22     1     7
  8.9810445248575344E-01 a       512     0    22     1     8
  1.3409521452120841E+00 a       513     0    22     1     9
 -9.2111914778789949E-01 a       514     0    22     1    10
 -1.9868888025744855E-01 a       515     0    22     1    11
  5.1153455811285486E-01 a       516     0    22     1    12
  1.6943429314815506E-01 a       517     0    22     1    13
  1.9071520816789518E+00 a       518     0    22     1    14
 -9.0635847955982618E-01 a       519     0    22     1    15
 -1.2070380301933505E+00 a       520     0    22     1    16
 -1.6867409447968235E-01 a       521     0    22     1    17
  2.6592496753946737E-01 a       522     0    22     1    18
  6.2077959814247463E-01 a       523     0    22     1    19
  2.0783279356568340E+00 a       524     0    22     1    20
  5.8470644562901519E-01 a       525     0    22     1    21
  7.4920994738111724E-01 a       526     0    22     1    22
  1.6402630752146233E-01 a       527     0    22     1    23
  1.0437379990890059E+00 a       528     0    22     1    24
 -4.4737908624703580E-02 a       529     0    23     1     1
  1.0108159937467810E-02 a       530     0    23     1     2
  1.1723753927096389E-01 a       531     0    23     1     3
  1.3290327457887219E-01 a       532     0    23     1     4
 -9.5011482153143381E-02 a       533     0    23     1     5
  5.9242337276483618E-03 a       534     0    23     1     6
 -6.7436725489141133E-02 a       535     0    23     1     7
 -3.0477222969350692E-01 a       536     0    23     1     8
  1.8744801202700882E-02 a       537     0    23     1     9
  1.9090551856914131E-02 a       538     0    23     1    10
  1.3096846512800608E-01 a       539     0    23     1    11
 -1.1441067689004220E-01 a       540     0    23     1    12
  5.0442823602196367E-02 a       541     0    23     1    13
 -3.0393495493773133E-02 a       542     0    23     1    14
  1.0358433243505778E-01 a       543     0    23     1    15
  7.5013835301847506E-03 a       544     0    23     1    16
 -5.3617150777254666E-02 a       545     0    23     1    17
 -2.0504347886351459E-01 a       546     0    23     1    18
 -3.4544425507701718E-02 a       547     0    23     1    19
 -1.5819115628751657E-01 a       548     0    23     1    20
 -3.7448864565707861E-02 a       549     0    23     1    21
  7.8941447427142875E-02 a       550     0    23     1    22
  3.1583654745473852E-02 a       551     0    23     1    23
 -1.1039747593749996E-01 a       552     0    23     1    24
  2.5132308507511424E-02 a       553     0    24     1     1
 -1.6828716331000659E-01 a       554     0    24     1     2
 -2.5711794400228105E-01 a       555     0    24     1     3
 -5.7672173169928155E-03 a       556     0    24     1     4
  1.6393014409309174E-02 a       557     0    24     1     5
 -2.9725355505421297E-02 a       558     0    24     1     6
  1.4849249358646804E-01 a       559     0    24     1     7
  5.1473028389215116E-02 a       560     0    24     1     8
  8.6934797624802412E-02 a       561     0    24     1     9
  2.2238078912875425E-01 a       562     0    24     1    10
 -2.9037514298502147E-02 a       563     0    24     1    11
 -1.5259946751573411E-01 a       564     0    24     1    12
 -2.4147521250219955E-01 a       565     0    24     1    13
 -1.9991144947405611E-02 a       566     0    24     1    14
 -7.4661214543988753E-03 a       567     0    24     1    15
 -1.4783147501932833E-01 a       568     0    24     1    16
 -1.6688434754752540E-01 a       569     0    24     1    17
 -2.7232974999757457E-02 a       570     0    24     1    18
 -1.7304649904104585E-01 a       571     0    24     1    19
  2.7699897680997050E-03 a       572     0    24     1    20
 -9.0527209533263014E-02 a       573     0    24     1    21
 -6.9875914772601147E-02 a       574     0    24     1    22
 -5.8747471105070150E-02 a       575     0    24     1    23
  6.2866990901639325E-03 a       576     0    24     1    24
 -8.9808810714079118E-02 a       577     0    25     1     1
 -4.5192306878057012E-03 a       578     0    25     1     2
  2.4472306156699303E-01 a       579     0    25     1     3
 -4.0727603280425129E-02 a       580     0    25     1     4
 -6.7931166078371102E-02 a       581     0    25     1     5
  3.2842919229079115E-03 a       582     0    25     1     6
 -1.4017516621560930E-01 a       583     0    25     1     7
 -3.3517118135489404E-01 a       584     0    25     1     8
  8.7745781237033943E-02 a       585     0    25     1     9
 -1.2861557871214897E-03 a       586     0    25     1    10
  7.9878653688091453E-02 a       587     0    25     1    11
 -6.8874222680110316E-03 a       588     0    25     1    12
 -1.2954892308495142E-02 a       589     0    25     1    13
 -3.3903066173958767E-02 a       590     0    25     1    14
  2.7939139570746130E-01 a       591     0    25     1    15
 -1.6967081170327289E-02 a       592     0    25     1    16
  1.0588298593696122E-01 a       593     0    25     1    17
 -2.5098347195043152E-01 a       594     0    25     1    18
 -2.5512664063798329E-01 a       595     0    25     1    19
 -1.1877835756887663E-01 a       596     0    25     1    20
  3.2310869910845114E-02 a       597     0    25     1    21
  3.9606063399769235E-02 a       598     0    25     1    22
 -8.4750766218226081E-02 a       599     0    25     1    23
 -2.9525043232623088E-01 a       600     0    25     1    24
 -1.3740480356793500E-01 a       601     0    26     1     1
 -6.5295109737477930E-02 a       602     0    26     1     2
  8.3202299639867611E-02 a       603     0    26     1     3
 -2.6321319820520167E-01 a       604     0    26     1     4
 -5.5078046988592949E-02 a       605     0    26     1     5
 -6.0112923944917490E-02 a       606     0    26     1     6
 -8.2524702930842991E-02 a       607     0    26     1     7
 -1.3778082053629462E-01 a       608     0    26     1     8
  2.7131588456712107E-02 a       609     0    26     1     9
 -3.7444255816495568E-02 a       610     0    26     1    10
 -1.7601114404497659E-01 a       611     0    26     1    11
  3.2777480543422603E-02 a       612     0    26     1    12
 -1.1250298259641832E-01 a       613     0    26     1    13
 -7.8554487659277430E-02 a       614     0    26     1    14
  6.7521499786189288E-03 a       615     0    26     1    15
 -8.2200836184600362E-02 a       616     0    26     1    16
  1.5046270167895742E-01 a       617     0    26     1    17
 -7.7372527101067526E-02 a       618     0    26     1    18
 -1.7160378882693614E-01 a       619     0    26     1    19
 -1.2277972550223706E-04 a       620     0    26     1    20
 -2.2464820572622057E-02 a       621     0    26     1    21
 -4.4649712376913404E-02 a       622     0    26     1    22
  6.4788978576989648E-02 a       623     0    26     1    23
 -6.0355080597695579E-02 a       624     0    26     1    24
 -2.0551988806863885E-02 a       625     0    27     1     1
  1.0466340956868582E-01 a       626     0    27     1     2
  5.1483855086380281E-01 a       627     0    27     1     3
  5.6781028357957597E-01 a       628     0    27     1     4
 -3.0915027262359235E-01 a       629     0    27     1     5
  2.6372021997746753E-01 a       630     0    27     1     6
 -4.9173725198525053E-01 a       631     0    27     1     7
 -1.1941407032864244E+00 a       632     0    27     1     8
 -7.6823241934760433E-01 a       633     0    27     1     9
 -1.4229672653653116E+00 a       634     0    27     1    10
  2.1179079980775317E-01 a       635     0    27     1    11
  6.3888986794550839E-01 a       636     0    27     1    12
  9.5755355009547349E-01 a       637     0    27     1    13
  1.7636976805647475E-01 a       638     0    27     1    14
  2.7345711283972346E-01 a       639     0    27     1    15
  1.0991949621736752E+00 a       640     0    27     1    16
 -1.7125135328018515E-01 a       641     0    27     1    17
 -9.7363702123827811E-01 a       642     0    27     1    18
  2.7778311810871226E-01 a       643     0    27     1    19
 -2.6435396224939095E-01 a       644     0    27     1    20
  3.5016396095554864E-01 a       645     0    27     1    21
  5.9718968546624007E-01 a       646     0    27     1    22
 -1.5692153508061818E-01 a       647     0    27     1    23
  2.3235110259020578E-01 a       648     0    27     1    24
  4.4038292296556264E-01 a       649     0    28     1     1
  2.0045900124257937E-01 a       650     0    28     1     2
  2.9703411168306587E-01 a       651     0    28     1     3
  3.2804675161714647E-02 a       652     0    28     1     4
  1.8956986932088063E-01 a       653     0    28     1     5
 -1.9501765540878077E-01 a       654     0    28     1     6
  5.7316685769672115E-01 a       655     0    28     1     7
 -5.9006311299740155E-01 a       656     0    28     1     8
 -3.8137819728084943E-01 a       657     0    28     1     9
  1.8726627809990956E-01 a       658     0    28     1    10
 -4.1715759208602460E-01 a       659     0    28     1    11
 -3.6610683635474511E-01 a       660     0    28     1    12
 -9.1583841782981665E-02 a       661     0    28     1    13
 -4.3900602983781567E-01 a       662     0    28     1    14
 -6.8150321441811801E-01 a       663     0    28     1    15
 -2.5315229823071306E-01 a       664     0    28     1    16
 -3.7281179588231975E-02 a       665     0    28     1    17
  3.8953261571463088E-01 a       666     0    28     1    18
 -2.5284340671720351E-01 a       667     0    28     1    19
  2.6984896580739326E-01 a       668     0    28     1    20
  3.7965648995371928E-02 a       669     0    28     1    21
 -5.7866677650044218E-01 a       670     0    28     1    22
  5.8563945030111542E-01 a       671     0    28     1    23
  2.4816300443730860E-01 a       672     0    28     1    24
  1.6160452956707222E-01 a       673     0    29     1     1
 -1.0332969287416433E-01 a       674     0    29     1     2
 -1.6017456156308903E-02 a       675     0    29     1     3
  1.7050081973072248E-01 a       676     0    29     1     4
  1.0235004591518837E-01 a       677     0    29     1     5
  3.3743664154756631E-01 a       678     0    29     1     6
  1.9603797189517819E-01 a       679     0    29     1     7
  1.5812059941683540E-01 a       680     0    29     1     8
 -2.3931240895659575E-01 a       681     0    29     1     9
 -5.7837059565638872E-02 a       682     0    29     1    10
  1.5530121201228819E-01 a       683     0    29     1    11
 -8.1257821310318119E-03 a       684     0    29     1    12
  4.0621541154701651E-02 a       685     0    29     1    13
 -1.6707195446130141E-02 a       686     0    29     1    14
  2.6597511653659434E-01 a       687     0    29     1    15
 -5.0342386643534975E-01 a       688     0    29     1    16
 -1.0275143236664781E-01 a       689     0    29     1    17
  1.4729696954031965E-01 a       690     0    29     1    18
 -2.0544692832363454E-01 a       691     0    29     1    19
 -2.2180694732248898E-02 a       692     0    29     1    20
  6.4340045080896802E-02 a       693     0    29     1    21
 -3.8914481545289155E-02 a       694     0    29     1    22
 -2.3635512705336587E-01 a       695     0    29     1    23
 -7.0867585997851585E-03 a       696     0    29     1    24
  3.2388992381413723E-01 a       697     0    30     1     1
  6.4632906012130353E-01 a       698     0    30     1     2
 -2.5540978263368780E-01 a       699     0    30     1     3
  3.5341320639037627E-01 a       700     0    30     1     4
 -6.2392084071595244E-01 a       701     0    30     1     5
  4.3057475251241362E-01 a       702     0    30     1     6
  1.0093077604850924E+00 a       703     0    30     1     7
 -5.9105790181974083E-01 a       704     0    30     1     8
  3.0598163449132110E-01 a       705     0    30     1     9
 -1.8122753270398412E-01 a       706     0    30     1    10
  1.5140223208512255E-01 a       707     0    30     1    11
 -7.7356235082606273E-01 a       708     0    30     1    12
 -7.3673134808750140E-01 a       709     0    30     1    13
 -2.2823365547110483E-01 a       710     0    30     1    14
 -1.1941627680226455E-01 a       711     0    30     1    15
  1.2098639944035208E+00 a       712     0    30     1    16
  6.1646690712107466E-01 a       713     0    30     1    17
  5.3175969371509646E-01 a       714     0    30     1    18
  4.3036719689664943E-01 a       715     0    30     1    19
 -3.0911193760565009E-01 a       716     0    30     1    20
 -1.5903035142799801E-01 a       717     0    30     1    21
 -4.5001269437931679E-01 a       718     0    30     1    22
  3.9059181760222161E-01 a       719     0    30     1    23
 -2.1146273791381356E-01 a       720     0    30     1    24
  1.4247294409640163E-01 a       721     0    31     1     1
 -1.8358560699720747E-01 a       722     0    31     1     2
 -6.1418458533399459E-02 a       723     0    31     1     3
 -7.8205670730939181E-01 a       724     0    31     1     4
  7.1957942616197224E-01 a       725     0    31     1     5
 -8.4408085515408821E-02 a       726     0    31     1     6
 -7.0098894161920888E-01 a       727     0    31     1     7
 -2.4891658445431220E-01 a       728     0    31     1     8
  4.3306588793402242E-03 a       729     0    31     1     9
  2.4912504456497214E-01 a       730     0    31     1    10
 -3.9666571220100699E-01 a       731     0    31     1    11
 -9.7179358411492667E-01 a       732     0    31     1    12
  6.6385098486508561E-03 a       733     0    31     1    13
  3.9271115364167963E-01 a       734     0    31     1    14
  9.8682757204927182E-02 a       735     0    31     1    15
  3.4555509953029737E-02 a       736     0    31     1    16
  1.9015208165489645E-02 a       737     0    31     1    17
  1.2212408990602606E-02 a       738     0    31     1    18
