################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.3874091439419665E-02 a      2904     0   121     1    24
 -3.4766845724174815E-02 a      2905     0   122     1     1
  5.2679212653429043E-02 a      2906     0   122     1     2
  4.0380431670149208E-03 a      2907     0   122     1     3
 -2.4821313669093872E-01 a      2908     0   122     1     4
 -1.3057906449322806E-01 a      2909     0   122     1     5
 -1.3106068373290178E-01 a      2910     0   122     1     6
 -2.7370353604534753E-01 a      2911     0   122     1     7
  6.9313453415779422E-02 a      2912     0   122     1     8
 -1.3261627424336905E-01 a      2913     0   122     1     9
 -1.2187857949785051E-01 a      2914     0   122     1    10
 -2.1118762635267835E-01 a      2915     0   122     1    11
  1.5040058194055936E-02 a      2916     0   122     1    12
  9.2403258603310764E-02 a      2917     0   122     1    13
 -1.0611099762464887E-01 a      2918     0   122     1    14
  1.0918724478813199E-01 a      2919     0   122     1    15
  1.6539275393088829E-01 a      2920     0   122     1    16
 -9.7927428421961629E-02 a      2921     0   122     1    17
 -2.8916141866032072E-02 a      2922     0   122     1    18
 -4.0469873030215431E-02 a      2923     0   122     1    19
 -9.0047044484198424E-02 a      2924     0   122     1    20
  9.7738472400915058E-02 a      2925     0   122     1    21
 -9.1932004822525601E-02 a      2926     0   122     1    22
  1.1791481778485829E-01 a      2927     0   122     1    23
 -1.3482326711748077E-01 a      2928     0   122     1    24
 -7.9430454176485685E-02 a      2929     0   123     1     1
 -1.5141371069835682E-01 a      2930     0   123     1     2
 -1.2177953165714470E-01 a      2931     0   123     1     3
 -1.1701672303850026E-01 a      2932     0   123     1     4
 -1.0197686587884291E-01 a      2933     0   123     1     5
 -7.2424921245960963E-02 a      2934     0   123     1     6
 -1.8254005688359737E-01 a      2935     0   123     1     7
  1.5894784333469900E-01 a      2936     0   123     1     8
  1.5102687440867021E-01 a      2937     0   123     1     9
 -2.9466153211323420E-01 a      2938     0   123     1    10
 -2.4977987726021382E-02 a      2939     0   123     1    11
 -1.6837690053917329E-01 a      2940     0   123     1    12
 -2.7776676628256836E-01 a      2941     0   123     1    13
  1.0460496651484941E-01 a      2942     0   123     1    14
  4.2271799413146113E-02 a      2943     0   123     1    15
 -1.3745519465321057E-01 a      2944     0   123     1    16
 -1.0924890243482568E-01 a      2945     0   123     1    17
 -9.7670041446780265E-02 a      2946     0   123     1    18
  2.6481187423408152E-03 a      2947     0   123     1    19
  2.9603753243547443E-01 a      2948     0   123     1    20
 -1.2303399284208442E-01 a      2949     0   123     1    21
  2.3098168546259783E-02 a      2950     0   123     1    22
 -6.0183468129863894E-02 a      2951     0   123     1    23
  2.4876343372350989E-02 a      2952     0   123     1    24
 -4.1114275071074888E-02 a      2953     0   124     1     1
  1.4815041840945590E-02 a      2954     0   124     1     2
  2.3669357988880230E-01 a      2955     0   124     1     3
  2.1885264306354085E-01 a      2956     0   124     1     4
 -5.7795709554960328E-02 a      2957     0   124     1     5
  1.2179848647675103E-01 a      2958     0   124     1     6
  8.7246649382434469E-02 a      2959     0   124     1     7
 -2.2987107705697377E-01 a      2960     0   124     1     8
 -2.1880018379510630E-01 a      2961     0   124     1     9
 -5.7452485856321851E-02 a      2962     0   124     1    10
  1.0278763022189738E-01 a      2963     0   124     1    11
 -7.7830867369593588E-03 a      2964     0   124     1    12
  1.2491320006999315E-01 a      2965     0   124     1    13
 -1.5267150105911031E-01 a      2966     0   124     1    14
 -4.8797848042158531E-02 a      2967     0   124     1    15
  6.3721940389479856E-02 a      2968     0   124     1    16
 -2.3394887382176954E-01 a      2969     0   124     1    17
  1.7475067735475394E-01 a      2970     0   124     1    18
  5.2999591228335710E-02 a      2971     0   124     1    19
  1.3549391153154075E-01 a      2972     0   124     1    20
 -9.5918165944593556E-02 a      2973     0   124     1    21
 -4.0430761166250974E-02 a      2974     0   124     1    22
 -2.2954560893193629E-02 a      2975     0   124     1    23
  1.4521058218708596E-01 a      2976     0   124     1    24
  4.9064930141730226E-03 a      2977     0   125     1     1
 -1.2307751885578155E-01 a      2978     0   125     1     2
  3.9072678774334881E-02 a      2979     0   125     1     3
 -6.1122467913182342E-02 a      2980     0   125     1     4
  6.5822106733762736E-02 a      2981     0   125     1     5
 -2.5019753770600187E-03 a      2982     0   125     1     6
  1.9112890436307334E-02 a      2983     0   125     1     7
  8.0217028955352584E-02 a      2984     0   125     1     8
  3.7407297201535267E-02 a      2985     0   125     1     9
 -9.5203456110701367E-03 a      2986     0   125     1    10
  3.8980790182800852E-02 a      2987     0   125     1    11
  7.0401483715045766E-03 a      2988     0   125     1    12
 -3.4077222784589203E-02 a      2989     0   125     1    13
 -2.8137836559834026E-02 a      2990     0   125     1    14
  2.0467345204960144E-01 a      2991     0   125     1    15
 -1.5702537790845233E-01 a      2992     0   125     1    16
  1.7497341091376409E-02 a      2993     0   125     1    17
 -1.3508330425093907E-02 a      2994     0   125     1    18
  2.1317507273602099E-01 a      2995     0   125     1    19
 -2.1934772905567734E-02 a      2996     0   125     1    20
 -6.3232756298023177E-02 a      2997     0   125     1    21
 -4.7755845207515128E-02 a      2998     0   125     1    22
  8.8587792223214515E-02 a      2999     0   125     1    23
 -1.4285607238727058E-01 a      3000     0   125     1    24
 -1.0757242848505254E-01 a      3001     0   126     1     1
 -6.8329786574273674E-02 a      3002     0   126     1     2
 -1.0836966769860919E-01 a      3003     0   126     1     3
  1.8536702788939338E-01 a      3004     0   126     1     4
  2.1667500586655733E-01 a      3005     0   126     1     5
 -3.3826480396862958E-02 a      3006     0   126     1     6
 -5.9111036974646189E-02 a      3007     0   126     1     7
  9.7860279611014289E-02 a      3008     0   126     1     8
  9.4569464206272855E-03 a      3009     0   126     1     9
 -1.6348174495112028E-01 a      3010     0   126     1    10
  1.8622139600692786E-01 a      3011     0   126     1    11
  8.7857692444171909E-02 a      3012     0   126     1    12
  1.1138428536094112E-01 a      3013     0   126     1    13
 -1.5860658960883338E-02 a      3014     0   126     1    14
 -6.4300406568120576E-03 a      3015     0   126     1    15
 -1.4616374365936147E-02 a      3016     0   126     1    16
  1.6092655651564131E-01 a      3017     0   126     1    17
  1.5674568705008698E-01 a      3018     0   126     1    18
  1.4303226742947578E-01 a      3019     0   126     1    19
 -1.0465561276146297E-01 a      3020     0   126     1    20
  7.5512374063259877E-02 a      3021     0   126     1    21
  1.4952818529954631E-01 a      3022     0   126     1    22
 -3.4117980664407660E-02 a      3023     0   126     1    23
 -1.5527093391775887E-01 a      3024     0   126     1    24
  5.6935845112150857E-02 a      3025     0   127     1     1
 -8.7288671199981571E-02 a      3026     0   127     1     2
 -7.0840472410084857E-02 a      3027     0   127     1     3
  2.3222239773193837E-01 a      3028     0   127     1     4
  1.1642865320375695E-01 a      3029     0   127     1     5
 -1.6847057156420775E-01 a      3030     0   127     1     6
 -3.0933332377149188E-02 a      3031     0   127     1     7
 -1.5958587787670414E-01 a      3032     0   127     1     8
 -7.8809002119436797E-02 a      3033     0   127     1     9
  1.5439686813074999E-01 a      3034     0   127     1    10
 -5.3308155517572092E-02 a      3035     0   127     1    11
  4.3503183246684965E-02 a      3036     0   127     1    12
  1.1710354496023735E-01 a      3037     0   127     1    13
  1.7486259125279982E-01 a      3038     0   127     1    14
 -1.0075203182668459E-01 a      3039     0   127     1    15
  1.0739236949085568E-01 a      3040     0   127     1    16
  1.4403222772806987E-01 a      3041     0   127     1    17
 -2.8609396592120008E-02 a      3042     0   127     1    18
  2.3456250176683187E-02 a      3043     0   127     1    19
  1.6147223185036205E-01 a      3044     0   127     1    20
 -2.3205180655957300E-01 a      3045     0   127     1    21
 -1.8940796239189847E-01 a      3046     0   127     1    22
 -5.0956398451082394E-02 a      3047     0   127     1    23
 -1.2992038384668000E-01 a      3048     0   127     1    24
 -8.4227720422813790E-02 a      3049     0   128     1     1
 -1.5241235602615641E-01 a      3050     0   128     1     2
  1.8815060657859040E-01 a      3051     0   128     1     3
 -2.1929822511910335E-02 a      3052     0   128     1     4
 -7.3195734579687241E-02 a      3053     0   128     1     5
  1.3283366249926928E-01 a      3054     0   128     1     6
 -2.5223615197910476E-01 a      3055     0   128     1     7
 -1.4984323779881401E-01 a      3056     0   128     1     8
 -1.6994551757942017E-01 a      3057     0   128     1     9
  5.0176968559648837E-02 a      3058     0   128     1    10
  1.1948276841568531E-01 a      3059     0   128     1    11
  1.1126843863182478E-02 a      3060     0   128     1    12
 -1.3001420476260694E-01 a      3061     0   128     1    13
 -8.6128507530716131E-02 a      3062     0   128     1    14
  3.5006477978030651E-02 a      3063     0   128     1    15
 -7.8332239084454771E-03 a      3064     0   128     1    16
  2.5389458065877402E-01 a      3065     0   128     1    17
 -2.5763119408226764E-01 a      3066     0   128     1    18
  2.6321278058268238E-01 a      3067     0   128     1    19
  1.6667934587642078E-01 a      3068     0   128     1    20
 -1.1172492510033623E-01 a      3069     0   128     1    21
  9.5770676512099515E-02 a      3070     0   128     1    22
  2.1743612334238799E-02 a      3071     0   128     1    23
  2.7345432080022034E-02 a      3072     0   128     1    24
 -5.6702860602341545E-03 a      3073     0   129     1     1
 -1.5316354141375046E-01 a      3074     0   129     1     2
 -1.5364248411482695E-01 a      3075     0   129     1     3
  1.9208999310003558E-01 a      3076     0   129     1     4
 -5.7420887452296482E-02 a      3077     0   129     1     5
  1.4620124537927803E-01 a      3078     0   129     1     6
 -1.1546477921901878E-01 a      3079     0   129     1     7
 -1.2468222325667397E-01 a      3080     0   129     1     8
 -1.6349462135586071E-01 a      3081     0   129     1     9
  2.0559693598714308E-03 a      3082     0   129     1    10
 -7.1189578697591932E-02 a      3083     0   129     1    11
 -1.4260796843643703E-01 a      3084     0   129     1    12
  1.1862187884432761E-01 a      3085     0   129     1    13
  3.5122634155621030E-02 a      3086     0   129     1    14
 -1.6799768510566162E-02 a      3087     0   129     1    15
 -1.0222725789026801E-01 a      3088     0   129     1    16
  7.9164490346138927E-02 a      3089     0   129     1    17
 -2.7433401950097613E-01 a      3090     0   129     1    18
  5.1828364275227190E-02 a      3091     0   129     1    19
 -3.3038318118620499E-02 a      3092     0   129     1    20
 -2.5229856759900615E-01 a      3093     0   129     1    21
  1.4222546368320976E-01 a      3094     0   129     1    22
 -7.3124409117949651E-02 a      3095     0   129     1    23
  7.9195800893053545E-02 a      3096     0   129     1    24
  5.5797453184178655E-02 a      3097     0   130     1     1
 -2.3648704172791896E-01 a      3098     0   130     1     2
 -1.2106975273122924E-02 a      3099     0   130     1     3
 -2.4276040938602403E-01 a      3100     0   130     1     4
  1.9253932704672383E-01 a      3101     0   130     1     5
  1.0591838687914804E-01 a      3102     0   130     1     6
  1.6068258077714059E-01 a      3103     0   130     1     7
  1.2972695603803713E-01 a      3104     0   130     1     8
 -8.4418045155921662E-02 a      3105     0   130     1     9
  3.5163517634099681E-02 a      3106     0   130     1    10
 -5.1028148446076962E-02 a      3107     0   130     1    11
  8.4500026591003571E-02 a      3108     0   130     1    12
  8.8957247556378707E-03 a      3109     0   130     1    13
  7.8702017763730592E-02 a      3110     0   130     1    14
 -1.1830483696930014E-01 a      3111     0   130     1    15
 -1.3747674752093630E-01 a      3112     0   130     1    16
 -2.7630847111716095E-02 a      3113     0   130     1    17
  1.3136113998123797E-01 a      3114     0   130     1    18
 -5.3975914683374922E-03 a      3115     0   130     1    19
 -5.1624390281198619E-03 a      3116     0   130     1    20
 -2.4902691877637687E-01 a      3117     0   130     1    21
  4.7024350798583046E-02 a      3118     0   130     1    22
 -2.8799362980066512E-01 a      3119     0   130     1    23
 -1.3786015584762693E-01 a      3120     0   130     1    24
 -1.1103887133306936E-01 a      3121     0   131     1     1
 -2.2945559011972233E-01 a      3122     0   131     1     2
  2.6713085501362061E-01 a      3123     0   131     1     3
  1.8480844628851508E-03 a      3124     0   131     1     4
 -7.8992033204405898E-02 a      3125     0   131     1     5
  3.8269478983637958E-02 a      3126     0   131     1     6
 -1.6534906080862072E-01 a      3127     0   131     1     7
 -7.1233631413207210E-02 a      3128     0   131     1     8
 -1.3138853627039053E-02 a      3129     0   131     1     9
  2.1829968420252543E-01 a      3130     0   131     1    10
  6.4523893172001759E-02 a      3131     0   131     1    11
 -2.1736762711327589E-03 a      3132     0   131     1    12
  1.5877285189475801E-01 a      3133     0   131     1    13
 -1.0850011841438449E-01 a      3134     0   131     1    14
  5.2009893571207055E-02 a      3135     0   131     1    15
  7.1172184393295923E-02 a      3136     0   131     1    16
  1.5815736375174075E-01 a      3137     0   131     1    17
  3.4694632673593784E-01 a      3138     0   131     1    18
 -2.9515562409863586E-03 a      3139     0   131     1    19
 -1.0701262799815867E-01 a      3140     0   131     1    20
  1.0318489561985753E-01 a      3141     0   131     1    21
 -6.7413430243254344E-02 a      3142     0   131     1    22
 -5.0133593517710760E-02 a      3143     0   131     1    23
  3.3737148834730155E-02 a      3144     0   131     1    24
  1.5672137948635348E-01 a      3145     0   132     1     1
  1.2988263025039820E-01 a      3146     0   132     1     2
 -2.1262611517928032E-01 a      3147     0   132     1     3
 -1.0954315644382585E-01 a      3148     0   132     1     4
 -5.2372936051285505E-02 a      3149     0   132     1     5
 -2.3376650827389100E-02 a      3150     0   132     1     6
  6.7069251033671493E-02 a      3151     0   132     1     7
  1.2555252763819774E-01 a      3152     0   132     1     8
  2.7629695589257618E-02 a      3153     0   132     1     9
  1.7543260275416542E-01 a      3154     0   132     1    10
  1.8820653994062072E-02 a      3155     0   132     1    11
 -6.0372306191276204E-02 a      3156     0   132     1    12
 -1.9530157767652115E-02 a      3157     0   132     1    13
 -4.1951415978479997E-02 a      3158     0   132     1    14
 -1.4762320597339693E-01 a      3159     0   132     1    15
  4.1104043084790619E-02 a      3160     0   132     1    16
 -5.9668181704636170E-02 a      3161     0   132     1    17
 -1.1786402517138603E-01 a      3162     0   132     1    18
 -4.1866289124777488E-02 a      3163     0   132     1    19
  2.2791630274005156E-01 a      3164     0   132     1    20
 -2.1370635613713287E-01 a      3165     0   132     1    21
 -1.1767692875318779E-01 a      3166     0   132     1    22
 -1.7220680089720544E-01 a      3167     0   132     1    23
  8.5346892636617849E-02 a      3168     0   132     1    24
 -3.1366956709140983E-02 a      3169     0   133     1     1
  2.6142574989212264E-01 a      3170     0   133     1     2
 -1.0788363618060427E-01 a      3171     0   133     1     3
 -9.5042849420985384E-02 a      3172     0   133     1     4
 -1.1674031355154657E-01 a      3173     0   133     1     5
  1.5437814972384234E-01 a      3174     0   133     1     6
 -9.8257911678380716E-02 a      3175     0   133     1     7
  3.9863739394143956E-02 a      3176     0   133     1     8
 -2.9888522229960197E-02 a      3177     0   133     1     9
 -9.1585813781701247E-02 a      3178     0   133     1    10
  2.3141504119451056E-01 a      3179     0   133     1    11
 -3.1817725662099661E-01 a      3180     0   133     1    12
  3.0498735409155892E-02 a      3181     0   133     1    13
 -2.1162168712548710E-04 a      3182     0   133     1    14
  2.6629339032790245E-01 a      3183     0   133     1    15
  7.3828401918215242E-02 a      3184     0   133     1    16
  5.1788142257646046E-02 a      3185     0   133     1    17
 -5.3062324758021924E-02 a      3186     0   133     1    18
 -2.7107156332333765E-01 a      3187     0   133     1    19
  2.2522114835110396E-01 a      3188     0   133     1    20
  9.5781329345932059E-02 a      3189     0   133     1    21
  5.3526467665129668E-02 a      3190     0   133     1    22
  1.8944102641171169E-02 a      3191     0   133     1    23
  5.2890133223745361E-02 a      3192     0   133     1    24
  9.1206299144803812E-02 a      3193     0   134     1     1
  5.8689434375410821E-03 a      3194     0   134     1     2
 -1.2464531459993058E-01 a      3195     0   134     1     3
 -2.4139912488342441E-01 a      3196     0   134     1     4
  4.5188579524323029E-02 a      3197     0   134     1     5
  5.1316879107637485E-02 a      3198     0   134     1     6
 -1.6733267885001518E-01 a      3199     0   134     1     7
 -1.7623334801503118E-01 a      3200     0   134     1     8
 -9.9493674631384907E-02 a      3201     0   134     1     9
 -7.3144872925944529E-02 a      3202     0   134     1    10
 -6.3467321137000210E-02 a      3203     0   134     1    11
 -4.5122878821161963E-02 a      3204     0   134     1    12
  1.0595485393467090E-01 a      3205     0   134     1    13
 -1.9158035419981321E-02 a      3206     0   134     1    14
 -4.8151824070994734E-02 a      3207     0   134     1    15
  2.0220849139289856E-01 a      3208     0   134     1    16
  9.3520907519725124E-02 a      3209     0   134     1    17
 -1.3229864015189005E-01 a      3210     0   134     1    18
  1.7525765721126224E-01 a      3211     0   134     1    19
 -1.6165419868795602E-01 a      3212     0   134     1    20
 -3.0999158326810872E-03 a      3213     0   134     1    21
 -9.5180655439798145E-02 a      3214     0   134     1    22
  1.7806280585756296E-01 a      3215     0   134     1    23
 -4.9060659955658691E-02 a      3216     0   134     1    24
  4.9504812880669387E-02 b      3217     1     1
  6.3434006021853132E-02 b      3218     1     2
  4.4218355527300107E-02 b      3219     1     3
 -6.2398594024851671E-03 b      3220     1     4
  3.3029000696888564E-02 b      3221     1     5
  6.9090084248835837E-02 b      3222     1     6
 -4.7202079791716818E-02 b      3223     1     7
  1.1978567658204559E-02 b      3224     1     8
 -3.7825892919015072E-02 b      3225     1     9
  1.6371898852741661E-02 b      3226     1    10
  4.0615312455359570E-02 b      3227     1    11
 -3.6552366962220188E-02 b      3228     1    12
  1.2830950121446473E-02 b      3229     1    13
 -3.9717579954545786E-02 b      3230     1    14
  1.3656059644061869E-01 b      3231     1    15
  1.3697921761990226E-02 b      3232     1    16
  2.3993832832077292E-02 b      3233     1    17
 -6.7859993124914555E-03 b      3234     1    18
 -2.8886039011210802E-02 b      3235     1    19
  3.1183810735493415E-02 b      3236     1    20
 -2.3386220751866714E-02 b      3237     1    21
  3.4377604011935875E-02 b      3238     1    22
 -1.2858545635726358E-02 b      3239     1    23
  3.2592913427503159E-02 b      3240     1    24
  1.3602906967881795E-01 a      3241     1     1     2     1
  2.4109598072634400E-01 a      3242     1     1     2     2
 -1.2608384307542993E-02 a      3243     1     1     2     3
  8.4427547554830798E-02 a      3244     1     1     2     4
  1.0236739239844510E-01 a      3245     1     1     2     5
 -2.5629906634617294E-01 a      3246     1     1     2     6
  2.5137876195190770E-02 a      3247     1     1     2     7
 -3.1171741886044790E-01 a      3248     1     1     2     8
 -1.4216297091152386E-01 a      3249     1     1     2     9
  4.3445849597706754E-02 a      3250     1     1     2    10
  1.9302738471983708E-01 a      3251     1     1     2    11
 -1.2361126544780421E-01 a      3252     1     1     2    12
  7.0556274723032969E-02 a      3253     1     1     2    13
  3.5399006879808748E-01 a      3254     1     1     2    14
  5.0609994246370762E-02 a      3255     1     1     2    15
 -1.0229023755302732E-01 a      3256     1     1     2    16
 -4.0699540578352497E-02 a      3257     1     1     2    17
 -1.0283532204101059E-01 a      3258     1     1     2    18
  2.0427572257398471E-01 a      3259     1     1     2    19
  9.5860469574565677E-02 a      3260     1     1     2    20
 -4.6716083081920073E-01 a      3261     1     1     2    21
 -2.5223259516617980E-01 a      3262     1     1     2    22
 -2.6501695890920657E-01 a      3263     1     1     2    23
  3.8949636565736867E-01 a      3264     1     1     2    24
 -9.8356161424610303E-02 a      3265     1     2     2     1
  2.0352855239306880E-01 a      3266     1     2     2     2
 -1.3111503480082881E-01 a      3267     1     2     2     3
  2.7223229226929137E-02 a      3268     1     2     2     4
  3.5763962603847227E-01 a      3269     1     2     2     5
  1.0962586244345569E-01 a      3270     1     2     2     6
 -2.7717763245389060E-01 a      3271     1     2     2     7
  1.3423199470978686E-01 a      3272     1     2     2     8
  2.5869032282233451E-01 a      3273     1     2     2     9
  3.9887672431637683E-02 a      3274     1     2     2    10
 -3.0134331102226403E-01 a      3275     1     2     2    11
 -3.2936131260510843E-01 a      3276     1     2     2    12
  4.4460833590393559E-02 a      3277     1     2     2    13
 -2.7511764680058795E-02 a      3278     1     2     2    14
  1.2822358117182803E-01 a      3279     1     2     2    15
  1.0309631189077260E-01 a      3280     1     2     2    16
  3.4130419127279310E-01 a      3281     1     2     2    17
 -1.6778315646260833E-01 a      3282     1     2     2    18
 -6.8500815044189256E-02 a      3283     1     2     2    19
  1.5161578819083329E-01 a      3284     1     2     2    20
  1.1106495366144063E-01 a      3285     1     2     2    21
  2.9913919671893724E-01 a      3286     1     2     2    22
  2.5443596092870929E-01 a      3287     1     2     2    23
  2.3818416685073673E-02 a      3288     1     2     2    24
 -2.2118914251345870E-01 a      3289     1     3     2     1
  2.2032670371860355E-01 a      3290     1     3     2     2
  7.5240625240078671E-02 a      3291     1     3     2     3
  1.8049739150873662E-01 a      3292     1     3     2     4
 -4.0260145291715578E-03 a      3293     1     3     2     5
  3.8474638668392312E-02 a      3294     1     3     2     6
  5.0853194320042136E-02 a      3295     1     3     2     7
 -1.4372176866244091E-01 a      3296     1     3     2     8
 -6.0713880454973522E-02 a      3297     1     3     2     9
 -6.2696158442712757E-02 a      3298     1     3     2    10
  5.4404766571679142E-02 a      3299     1     3     2    11
 -2.7059561165638808E-02 a      3300     1     3     2    12
  5.7881533894108335E-02 a      3301     1     3     2    13
  1.1641733203322065E-01 a      3302     1     3     2    14
  4.2521845413523648E-03 a      3303     1     3     2    15
 -2.5325554255417615E-01 a      3304     1     3     2    16
 -1.5389082194979631E-01 a      3305     1     3     2    17
  2.1476305556080463E-01 a      3306     1     3     2    18
  3.6749100071515758E-02 a      3307     1     3     2    19
 -1.5104611344731317E-01 a      3308     1     3     2    20
 -6.3148118292651545E-02 a      3309     1     3     2    21
 -3.0483400707953179E-01 a      3310     1     3     2    22
 -2.6588473522726969E-01 a      3311     1     3     2    23
 -3.0374086967708847E-01 a      3312     1     3     2    24
  2.1458937011525903E-01 a      3313     1     4     2     1
  1.5671883550355956E-02 a      3314     1     4     2     2
  2.0271757037354978E-03 a      3315     1     4     2     3
  3.8044731474823623E-01 a      3316     1     4     2     4
  4.7803109580898034E-02 a      3317     1     4     2     5
 -1.2053395018122275E-01 a      3318     1     4     2     6
  4.4062520945460225E-02 a      3319     1     4     2     7
  2.2961285915165919E-01 a      3320     1     4     2     8
  3.9257672754430323E-01 a      3321     1     4     2     9
 -2.7787662946901998E-01 a      3322     1     4     2    10
 -8.7682106879519869E-02 a      3323     1     4     2    11
  7.1774390543409963E-02 a      3324     1     4     2    12
 -2.1237355673656609E-02 a      3325     1     4     2    13
 -1.3571864396105332E-01 a      3326     1     4     2    14
 -1.4452694567632235E-03 a      3327     1     4     2    15
  3.8670953747480635E-01 a      3328     1     4     2    16
 -2.3922621421950557E-01 a      3329     1     4     2    17
  9.5382980192328146E-02 a      3330     1     4     2    18
 -2.2998260235538467E-01 a      3331     1     4     2    19
  3.3100690628922777E-02 a      3332     1     4     2    20
 -3.8530245361174681E-01 a      3333     1     4     2    21
 -1.7668425534935198E-01 a      3334     1     4     2    22
  4.9076719529559623E-02 a      3335     1     4     2    23
 -3.7004044066329445E-01 a      3336     1     4     2    24
 -1.1852858406856685E-01 a      3337     1     5     2     1
  2.3785231285246816E-01 a      3338     1     5     2     2
 -1.7243721964361911E-01 a      3339     1     5     2     3
 -1.2365744716618919E-01 a      3340     1     5     2     4
 -2.9912451172387472E-02 a      3341     1     5     2     5
 -1.8818577114364116E-01 a      3342     1     5     2     6
 -7.7476744649293244E-02 a      3343     1     5     2     7
  1.5412773166391028E-01 a      3344     1     5     2     8
  2.8629745214115182E-01 a      3345     1     5     2     9
  3.2474175040721942E-01 a      3346     1     5     2    10
  1.3353594989521445E-01 a      3347     1     5     2    11
 -3.7470184767807002E-01 a      3348     1     5     2    12
 -3.4792094650978345E-01 a      3349     1     5     2    13
  3.5234724055832889E-03 a      3350     1     5     2    14
  1.0785067171415517E-01 a      3351     1     5     2    15
  2.5718379214165166E-01 a      3352     1     5     2    16
  9.6685370227123771E-02 a      3353     1     5     2    17
  1.7366606716480640E-01 a      3354     1     5     2    18
  1.8472586302320579E-01 a      3355     1     5     2    19
  1.7382660959126406E-01 a      3356     1     5     2    20
  2.5280051933238490E-01 a      3357     1     5     2    21
 -3.5930075117058147E-02 a      3358     1     5     2    22
  2.1732061054271121E-01 a      3359     1     5     2    23
  6.5940372034889463E-02 a      3360     1     5     2    24
  1.7362907133535277E-01 a      3361     1     6     2     1
 -6.7195603698197548E-02 a      3362     1     6     2     2
 -1.0434667885113443E-01 a      3363     1     6     2     3
  4.8010306872904368E-01 a      3364     1     6     2     4
  2.2804279317722356E-03 a      3365     1     6     2     5
 -7.8727530466265877E-02 a      3366     1     6     2     6
 -1.1201168969779041E-01 a      3367     1     6     2     7
 -1.5505808208980087E-01 a      3368     1     6     2     8
  1.0703920741370396E-01 a      3369     1     6     2     9
  7.6220038611607508E-03 a      3370     1     6     2    10
 -6.8493205833925513E-02 a      3371     1     6     2    11
 -1.6067738255390384E-02 a      3372     1     6     2    12
  2.2775462463586901E-02 a      3373     1     6     2    13
 -1.7168410929496711E-02 a      3374     1     6     2    14
  1.3279165848155405E-01 a      3375     1     6     2    15
 -4.1997271095508015E-01 a      3376     1     6     2    16
 -3.9783380676229047E-01 a      3377     1     6     2    17
  1.2491796201416359E-01 a      3378     1     6     2    18
  1.7053306908558596E-01 a      3379     1     6     2    19
 -1.2171154286828126E-01 a      3380     1     6     2    20
  1.7616088540011077E-01 a      3381     1     6     2    21
 -3.7211519925535036E-01 a      3382     1     6     2    22
  1.8918708799470549E-01 a      3383     1     6     2    23
 -2.2134935860778243E-01 a      3384     1     6     2    24
 -1.0151296439555475E-01 a      3385     1     7     2     1
  4.1186709483310657E-01 a      3386     1     7     2     2
 -1.0542906229080957E-01 a      3387     1     7     2     3
 -3.7824930296510023E-01 a      3388     1     7     2     4
  7.6743715910416760E-02 a      3389     1     7     2     5
 -3.1900958391267314E-01 a      3390     1     7     2     6
  1.5352071337471146E-01 a      3391     1     7     2     7
 -2.1185477227306523E-01 a      3392     1     7     2     8
 -7.8677739502957367E-02 a      3393     1     7     2     9
 -6.1951039951766700E-02 a      3394     1     7     2    10
 -8.8351969767585081E-02 a      3395     1     7     2    11
 -3.1092129084192321E-01 a      3396     1     7     2    12
  3.8772398227278498E-01 a      3397     1     7     2    13
  1.2729747894772583E-01 a      3398     1     7     2    14
  2.8642707624103925E-01 a      3399     1     7     2    15
 -2.2767703658178975E-01 a      3400     1     7     2    16
 -3.7261536055772891E-02 a      3401     1     7     2    17
  8.0373641070041496E-02 a      3402     1     7     2    18
 -2.6100973348097828E-01 a      3403     1     7     2    19
  2.1163459839008070E-01 a      3404     1     7     2    20
  5.9308107304515176E-02 a      3405     1     7     2    21
 -4.9571732231666901E-02 a      3406     1     7     2    22
 -2.3675910470450012E-01 a      3407     1     7     2    23
  1.7032978024477388E-01 a      3408     1     7     2    24
  1.3981691704661312E-01 a      3409     1     8     2     1
 -2.8843461346662425E-01 a      3410     1     8     2     2
 -1.0888577870227224E-01 a      3411     1     8     2     3
 -4.7930110324464877E-02 a      3412     1     8     2     4
 -3.6425519995953121E-01 a      3413     1     8     2     5
  8.1414139308599143E-02 a      3414     1     8     2     6
  1.1483140578528428E-01 a      3415     1     8     2     7
 -1.6100253912849392E-02 a      3416     1     8     2     8
 -1.8550521457122837E-01 a      3417     1     8     2     9
 -4.1304669275197006E-02 a      3418     1     8     2    10
 -2.7642536034831677E-01 a      3419     1     8     2    11
 -4.7507940806863824E-02 a      3420     1     8     2    12
  3.7986953304558974E-01 a      3421     1     8     2    13
 -1.8821707832664655E-01 a      3422     1     8     2    14
  2.9138810432158474E-01 a      3423     1     8     2    15
 -2.8058742569689615E-01 a      3424     1     8     2    16
 -1.3964474112705591E-01 a      3425     1     8     2    17
