,O1,O2,O3,O4,O5,O6,O7,O8,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,H7,H8,C5,C6,C7,C8,H9,H10,H11,H12,O1err,O2err,O3err,O4err,O5err,O6err,O7err,O8err,C1err,C2err,C3err,C4err,H1err,H2err,H3err,H4err,H5err,H6err,H7err,H8err,C5err,C6err,C7err,C8err,H9err,H10err,H11err,H12err
6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5126278,151.74226767,150.26995791,138.55296855,28.50583781,26.8275807,27.94752101,30.87016025,29.20698183,31.0258897,30.01712986,25.43176845,-11.7696407,-2.03722123,3.13377001,0.51677574,18.45735409,15.46422018,19.13308533,18.42993334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086143,0.60160278,1.02178357,0.54119133,0.09209003,0.09877252,0.1789628,0.13958268,0.06494393,0.11340964,0.14417086,0.09759404,0.31742632,0.50078185,0.50465085,0.77191316,0.14141766,0.18698806,0.1250126,0.15237805
6624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.84250283,131.6164377,149.68942139,133.86708068,26.63295121,27.12174927,31.03396268,24.0675493,29.4331426,24.08076416,25.77903761,29.02462311,-5.80661244,-27.65592289,-28.34349733,-14.68252318,10.38906465,17.20391765,15.199593,17.54196475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63707493,0.84548877,0.71064375,0.95285816,0.12082592,0.11711673,0.17469611,0.21890758,0.11493874,0.12255926,0.14098334,0.11625127,0.41011884,0.72645934,1.31709919,0.86749528,0.14177795,0.20699815,0.36241082,0.13702831
6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.52976626,132.7366385,133.33163614,136.82946,26.13205914,24.95355491,22.49260193,28.11335774,26.44824548,30.6668419,30.33067541,26.26393478,4.98321496,-11.05554929,-12.85579854,-22.11052548,12.58253409,16.07005764,20.44740276,14.99836315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62021807,0.58239232,1.11397159,0.77548575,0.06285759,0.08848367,0.13810718,0.24303014,0.08097648,0.26397442,0.22256416,0.13867328,0.36571363,0.45478813,0.91202076,0.32242703,0.12508296,0.21174441,0.21444838,0.16574568
6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.93309991,131.08133206,144.65545525,142.07694709,28.53327273,27.73110701,30.57707043,26.60634464,28.07389746,24.36795628,25.82589958,27.82499612,-16.82834117,-17.14888886,-13.21581716,-11.87092191,15.01915019,15.25666642,15.68390886,18.76125073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43836636,0.58295168,0.55165491,0.42218741,0.08399742,0.09520207,0.12756174,0.11210554,0.15979859,0.17016613,0.1318505,0.15301634,0.56681868,0.46775012,0.80922081,0.63839315,0.25124995,0.17584726,0.14945233,0.15078341
6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.84049017,129.05305756,124.40087479,141.84249079,28.02879998,22.88413247,23.84066885,26.26187051,28.6983643,30.55959322,28.01161326,29.46708664,-28.55512632,-9.50919311,-12.9146433,-9.63392343,13.95764975,16.99862406,21.86523366,13.08417075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34923543,1.4179691,0.76196526,0.57706658,0.09409072,0.14257127,0.11029122,0.08799525,0.09035605,0.24537739,0.14499607,0.08040795,0.57107545,0.68834252,0.78049419,0.50505582,0.10708887,0.16059425,0.33544666,0.11551603
6628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.50462873,138.58571748,137.20939262,141.09926397,27.08695526,29.14286487,25.01527157,26.3935743,25.58942235,24.23801722,26.73000785,28.18717349,-5.25910611,3.32011332,-15.09365403,-8.38969472,16.15123505,18.49322037,16.13775152,15.29377678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30456107,1.64423949,0.5327296,0.54591131,0.06194175,0.18691138,0.0731519,0.12693487,0.07007038,0.18815891,0.15999366,0.09619771,0.43150206,0.70394121,0.32104618,0.51546224,0.13188544,0.23816102,0.16788829,0.10896847
6629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.36071316,144.94727215,142.30060715,140.01500247,28.42242719,25.67352377,28.05848878,25.94114991,29.17160604,26.01907307,26.06457938,28.69481187,-9.48886633,2.87064705,0.37576489,-31.11392338,16.87786223,17.38252929,23.70935425,13.08399448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32347002,0.63107385,0.57865714,0.77470578,0.08663986,0.08836084,0.11377538,0.08724844,0.09741514,0.11519031,0.10932259,0.18198809,0.48639799,0.44871645,1.19063463,0.56407411,0.14729318,0.27687597,0.26979639,0.14869272
6630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.54436317,145.73321365,142.57715281,136.15479716,29.08908573,29.50955381,27.56293378,27.78876348,24.4203032,24.92157275,24.71213329,25.37022275,-6.66742477,-10.19933357,-11.48884024,5.96393098,15.33289975,17.90113952,15.34082773,17.56129038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08193344,0.69675673,1.03204215,0.96598893,0.08717049,0.2687395,0.07562002,0.12094231,0.09216039,0.14879903,0.17833959,0.16042685,0.39976788,1.06711305,0.54047067,0.65506083,0.12178273,0.23157183,0.22437271,0.17513529
6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8782355,140.0415066,152.63386541,154.72421959,28.00502549,26.77667475,30.91053499,28.27578677,30.82564355,28.51434296,30.04929453,26.72045436,-16.30100005,-6.96292155,-16.28287135,6.48576439,17.25674022,15.58368588,23.57817531,17.93506745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862675,0.98526569,1.1363123,0.72579285,0.12984176,0.0927124,0.16920189,0.12182505,0.14201407,0.20008443,0.24480714,0.13059505,0.63953192,1.12724697,1.18429989,0.6033344,0.10008138,0.2030297,0.2995846,0.12365997
6632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.23059282,131.04585236,135.31441582,144.98941161,26.35721897,27.99503999,25.13111392,29.07458091,26.30161399,25.22806307,24.89007047,27.61674857,-13.17839167,-6.64719864,-14.19727986,-12.22924088,13.49172885,20.11432281,15.25095857,13.19359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63890794,0.46945293,0.96833223,0.42015052,0.08343648,0.1178451,0.09936407,0.0853508,0.08034186,0.16283096,0.15304995,0.06247556,0.45246,0.59241188,0.42630781,0.45395142,0.09062122,0.19462389,0.30065669,0.09941998
6633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.02427523,139.76527253,149.86757884,145.72460179,27.11609473,26.9577847,25.50134641,29.24580427,25.75952211,26.62391782,29.3791494,26.88350554,-10.93826417,-26.13249936,-19.25571339,-24.05285507,19.62412663,19.81483896,18.18708252,17.9628007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62526633,0.72916992,1.29591985,0.42752822,0.09228572,0.05843478,0.17899701,0.12130834,0.10923826,0.21573962,0.18753398,0.09000505,0.36950362,0.7023054,0.70004296,0.5500197,0.14143825,0.14341698,0.17230116,0.12379427
6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.53455283,128.01020767,128.42395731,126.27428139,27.51277157,23.71152735,27.92814955,26.00986412,26.87205157,25.7299836,25.3147503,25.53231412,-2.48785995,-12.04699046,-8.0726394,-9.51806218,15.99940404,17.45207519,16.44274589,17.33451702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48058403,0.82581149,0.60778693,0.54058421,0.09301316,0.1012998,0.14349344,0.143872,0.10793349,0.08378692,0.17615191,0.12809299,1.02043048,0.5524156,0.67352013,0.37893906,0.19810912,0.14125344,0.14247135,0.14579244
6635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.78163069,162.12251522,128.79109974,151.19184071,27.62522348,29.17097462,23.77835222,30.67142593,27.00457862,29.76467428,30.45812,28.09282794,-18.83042701,-1.90744395,-14.38643159,-1.5670001,14.28661362,19.23424823,16.53747875,20.97168293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55258852,1.09624815,0.8885213,1.10131229,0.09017549,0.12239336,0.12464945,0.12969125,0.07048965,0.10314946,0.14838073,0.13311133,0.46677642,0.94013436,0.42910199,0.58857809,0.08092545,0.1345308,0.10597242,0.18904961
6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.6330575,138.62295614,131.85755003,139.73570913,27.70257693,26.5042183,24.62937035,26.11761193,27.13170093,25.3028331,25.18142694,29.47749317,-4.22224155,-1.99535391,-12.72873784,-21.9743965,19.33732212,12.70121838,15.40990429,17.56279618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31753184,0.52718936,0.52058707,0.59228868,0.09802427,0.08068183,0.17480909,0.07589974,0.09439402,0.11963351,0.11380222,0.10889363,0.42967913,0.60288219,0.34690386,0.5531524,0.15188733,0.10586751,0.14298204,0.19137439
6637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.53682868,131.2776807,149.91219247,145.19016684,28.61597593,22.31828308,27.28082954,28.46094343,26.72337823,29.1202938,27.98758773,26.9281609,-5.93261699,-23.847523,-16.54832885,-1.95933724,18.32058724,16.62256631,18.9795386,16.3488845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59590962,0.92972532,0.5452951,0.26305327,0.11231893,0.12557493,0.15610155,0.06661751,0.11802687,0.14180158,0.11337119,0.11923939,0.56433469,0.70439734,0.66789976,0.50872346,0.16786936,0.10641961,0.17580132,0.11011587
6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.3542507,135.59485793,140.58813129,154.81340514,30.14260804,28.15159535,27.60472784,26.28458008,29.2978946,26.6354501,25.00947426,30.98624274,-37.24761276,-21.97255311,-3.77336404,-9.3732957,15.74248053,12.01684196,15.51971428,19.15443304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92087118,1.21591856,0.84750804,0.98280299,0.17797601,0.15527639,0.13067646,0.15880302,0.1209638,0.22869117,0.13987638,0.09719568,0.4665352,0.72384982,0.69251115,0.45698342,0.14243834,0.12986332,0.10910386,0.12591606
6639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.76586339,132.35516975,152.83928837,126.6450528,27.07610755,23.1185952,27.67720279,26.89983497,27.05201381,26.66234118,32.12287617,24.84000261,-19.12383126,-21.27647674,-18.92656828,-8.93328543,12.55776797,15.05181611,15.06613345,16.50771291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42024644,0.65621048,0.84390488,0.54189934,0.11345972,0.11762652,0.13653424,0.1044482,0.09416034,0.08909268,0.12641431,0.0861335,0.47007901,0.68935221,0.36180275,0.46617539,0.12176393,0.14707008,0.20281585,0.14079466
6640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.59745789,141.45550259,117.5203681,147.03711164,28.10096261,30.53123977,26.3343696,27.89871903,27.61259175,24.84614474,23.34967728,30.33139514,-3.87676221,-26.16582823,-5.16556224,-33.83603307,17.13114917,13.901747,11.77219254,15.64310164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60564312,1.03884869,1.22405751,0.76530223,0.14715261,0.13746325,0.17504384,0.17153436,0.10654719,0.17785631,0.22519682,0.1892895,0.59851385,0.74693818,0.52509864,0.9362083,0.20071568,0.15606574,0.17923668,0.15983453
6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.69665221,140.35308953,155.27439205,132.52033454,28.54100464,25.22201589,29.97512797,29.58360829,28.80815533,29.26802345,30.03851482,23.99914343,0.35791305,5.64103193,-14.44047941,-12.83599419,14.63989815,17.35405727,11.82181299,16.12037719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51833852,0.69985443,0.86752878,0.66761713,0.12450403,0.134182,0.15675154,0.17395434,0.12954544,0.16673772,0.18352201,0.17660633,0.74716682,0.85386125,0.33676027,0.66146793,0.09387439,0.13356507,0.15113091,0.20108735
6642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.90717499,146.1889578,131.69197717,148.39746407,27.00531044,27.77881135,26.22694521,26.03916952,29.26106086,27.41534462,24.09348709,31.12077313,-26.24911736,-16.48994293,-22.84805802,-3.85157031,14.04656496,18.23660331,9.49286984,19.86496051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952331,0.98106597,0.74881928,0.56768832,0.18951898,0.16846506,0.13835947,0.20400472,0.11640585,0.14931586,0.12252586,0.13971001,0.65671821,0.82933834,0.65448,0.44896823,0.1085425,0.22655002,0.11830073,0.17976751
6643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.39487269,150.45535362,146.88063558,140.02880321,26.8754233,25.44960152,28.71293932,27.08133587,27.60582171,29.94585357,30.34693077,26.57847115,-10.52962542,-12.01948109,-6.47115993,-3.9623755,16.93341458,19.25324762,13.74986354,17.20936869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42223742,0.84212371,0.5504867,0.56604425,0.10244983,0.15177663,0.12460512,0.11387789,0.06869621,0.14361449,0.10489244,0.07624902,0.32127757,0.98110108,0.408339,0.32924667,0.1096475,0.11312201,0.1321482,0.10744562
6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.65559836,140.8156287,125.9789046,146.21975675,27.54686651,27.70781675,25.22617899,25.53220276,25.83745483,23.81129437,25.69191408,28.93330617,-1.77716126,-0.55484171,-18.08122106,-22.59063464,16.433718,12.91375457,13.25786999,18.34496764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60300743,0.77632235,0.73264026,1.07504733,0.11876801,0.09426597,0.12377913,0.11399635,0.1392589,0.10950524,0.15446057,0.11356586,0.52879079,0.73576921,0.48068402,0.49550147,0.13868239,0.10167185,0.09968569,0.12976359
6645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.04079796,136.14274644,163.71471537,141.56209448,27.28351713,24.04235949,29.48774321,28.47624594,27.44503992,30.33889132,31.16864347,24.2550466,-22.38951452,-18.17694859,-14.58284009,-5.62898155,15.3834661,17.0447302,13.66664514,14.21595464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71882535,1.89081054,1.09171449,0.64959624,0.12043095,0.30430508,0.1545562,0.23736453,0.12479454,0.21034414,0.18918874,0.19386999,0.61320102,0.70583823,1.0831409,0.6228952,0.11631316,0.20128537,0.16495885,0.19697454
6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.4113729,122.47618327,147.95697796,121.59063909,27.15393961,25.17968787,25.99123777,24.33491757,28.19693397,25.72674271,27.7428218,27.28341271,-9.15210567,-16.01371748,-1.24339535,-11.4730902,14.6437429,13.84650788,14.28433768,20.72034306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52371949,0.57314563,0.72545667,0.59942329,0.06690556,0.10361989,0.10316568,0.15103649,0.05218009,0.1003328,0.08916034,0.09660192,0.32887693,0.57461292,0.41930105,0.40197189,0.18707575,0.15313984,0.10220989,0.14209702
6647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.74410113,139.70905048,133.2393176,138.84103864,27.58172609,24.86440158,26.7643505,27.49896199,28.22433303,28.17167774,25.45580982,27.17310417,-9.80888932,-13.85071899,-12.68968106,-19.793005,17.19569181,22.02939183,14.43594629,19.50663633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88204425,0.66958583,0.92841372,0.81420506,0.09444009,0.17861399,0.09523793,0.10342336,0.09882567,0.08296985,0.16697639,0.10528192,0.39720917,0.75606424,0.77041906,0.81552481,0.12176553,0.27222982,0.0898819,0.16984031
6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.04661293,144.02155144,142.1357587,134.21961789,30.18167238,29.00689036,30.26968816,23.53708768,26.36688485,26.86036757,27.1338075,28.64001903,-13.93428539,-9.9290934,-32.15826756,-11.03135267,21.06564699,13.7361774,15.35394779,18.20662789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54865125,0.70319564,0.39493932,0.64150395,0.12347506,0.08023842,0.12750764,0.11110755,0.11043985,0.07458494,0.06397913,0.09076834,0.64798311,0.44478701,0.74727921,0.5401341,0.24539564,0.14076245,0.12312878,0.14515043
6649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.85698399,143.0048592,149.65536003,142.80261457,25.63107581,25.82876648,27.36707535,25.56621492,28.54388534,29.67576839,29.83042522,26.05071722,-9.23555839,-20.42067314,-13.71637081,-4.26686719,20.54182721,21.71669957,21.76266664,16.90506676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93613155,0.71433551,0.48708959,0.73890721,0.08575313,0.08520796,0.07164935,0.05978639,0.23756972,0.1909167,0.11509504,0.10096483,0.94086793,1.16714618,0.68249925,0.60263706,0.13954075,0.22296243,0.14109396,0.12868783
6650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.85348572,137.67517799,149.17540164,138.59533704,28.17374298,31.45177134,28.77985016,28.06676764,28.61325863,24.99994814,27.47301612,29.36805161,-10.19036832,2.27491319,-2.09792625,-18.91218712,17.41703779,20.71469319,17.05158301,15.76309209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54766716,1.15656074,0.3427057,0.69090046,0.12122723,0.10850018,0.1067209,0.08929642,0.1261604,0.13294802,0.05751335,0.23109006,0.439247,0.5729386,0.38527075,0.53131537,0.10914545,0.21814269,0.07832161,0.09368296
6651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.97914695,143.72129851,145.31729634,144.29017588,23.45940011,26.63670104,26.49076646,26.73654241,24.50264383,27.05262037,30.14568789,29.2695446,-11.031843,-18.82954218,-12.3528795,-22.04443859,23.99219926,20.91790283,19.47071167,23.04800817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39281131,0.53418843,0.69327072,0.52158405,0.17846955,0.09272619,0.12097736,0.09049071,0.13950469,0.15544908,0.14991028,0.12319519,1.29689372,0.5332266,0.55760747,0.85824861,0.3093535,0.22268574,0.18298365,0.26803444
6652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.71055667,144.06113948,132.45247317,152.05758734,26.25045066,28.25458816,26.92138402,26.95135317,26.40098554,26.93233498,24.00771431,31.29153742,-18.02736538,11.84740606,-13.7669557,-6.17111446,13.64692582,23.90775041,17.64393585,23.176499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71466245,0.65895655,1.44171037,1.0102864,0.09754844,0.07483428,0.15212191,0.10073877,0.08322476,0.12414852,0.09901229,0.16080247,0.63317092,0.56854442,1.13501715,1.25260392,0.10694485,0.21207575,0.10150197,0.58251614
6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.87071718,148.53381502,146.3468256,147.05677546,25.34178154,27.78016665,28.91516077,27.47159081,28.09779102,29.33390179,29.61804878,27.02475923,-10.52975105,-16.364346,-2.40004108,-1.41437282,25.16293451,17.39705932,20.9996957,17.45185687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53394116,0.4514651,0.44678828,0.5896491,0.12066558,0.0931773,0.05527075,0.13388633,0.103555,0.06287715,0.08394312,0.15836965,0.95806505,0.3581717,0.81873487,0.65479067,0.31618887,0.09237696,0.11954869,0.1040765
6654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.96868003,141.02957606,128.96339412,137.96457649,26.30354416,28.07028098,24.36234782,26.50118778,24.5344306,28.44535618,26.33541953,26.15953863,-26.46001472,-28.04420941,-23.28321952,-8.09658549,11.39365049,18.29006191,16.17050501,16.77634517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54736407,0.52093281,0.79200586,0.59234871,0.10039275,0.08748164,0.12164331,0.06984899,0.11318688,0.13548911,0.09952569,0.0962717,0.75444785,0.45348045,0.5102656,0.47312168,0.12357922,0.1879921,0.05586903,0.09877812
6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.37503724,130.93141543,135.10777248,130.52000205,27.61896624,26.36738286,27.47978757,29.8745571,26.47794116,27.4552648,31.41576618,25.78675631,-5.25099016,-13.43017574,-15.34783342,-14.96707947,18.51100942,18.90457635,15.74788616,16.26466775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44356993,0.60136325,0.64146109,0.73022633,0.05578133,0.06440612,0.15594147,0.09993712,0.09105188,0.10319904,0.11174657,0.09434638,0.61454584,0.61148395,0.27104622,0.37917958,0.21757827,0.12649363,0.23589213,0.10465812
6656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.83091454,137.95959181,130.45353006,142.9463694,28.42281521,26.05181039,25.46274229,25.68334313,25.58250969,26.9730991,27.52056518,26.51852835,-3.27372733,-8.23301019,-14.75478175,-5.75891341,13.1626371,14.09559493,21.69840055,19.45165009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52376992,0.5251844,0.2669957,0.5392093,0.06520238,0.06256283,0.11384124,0.11042988,0.07190794,0.0454221,0.06345504,0.08470088,0.29455152,0.41256084,0.53557845,0.36833027,0.10906717,0.16807887,0.19877834,0.07639347
6657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.31508534,141.27014689,154.44847519,138.20626442,24.75935027,22.90556829,28.44909502,28.7519641,28.02258878,28.66483492,29.23245834,25.66574603,-22.05686528,-1.25317912,-14.91239404,-11.73646464,12.11423539,18.54280361,10.57444396,13.09043035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70005801,0.67959888,0.79616669,0.62355646,0.13385669,0.15278574,0.10933583,0.10858146,0.12482933,0.17956297,0.07753003,0.1007589,0.50653504,0.72280815,0.56354847,0.82118694,0.14018358,0.15659125,0.13596021,0.10980694
6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.47248253,149.93310321,140.05941088,126.90215864,29.45171196,30.29152,26.44552239,24.9811713,28.73063267,26.60754119,26.32567031,26.89579718,-22.11900878,-11.58321312,-7.19022695,-11.90173202,20.83036365,15.55078749,14.95941581,15.52847513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52825254,0.79855437,0.33820568,0.81966983,0.11382792,0.11389342,0.03936057,0.09844964,0.07616302,0.09652864,0.06276913,0.08015148,0.54402008,0.48621479,0.46835947,0.54777949,0.16593365,0.09474599,0.0918775,0.0892951
6659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.83004411,129.94961286,137.20702036,133.11337412,25.76219342,24.07946956,27.29852631,30.17739218,24.11369532,28.84650374,28.52363705,24.89379263,-17.35170637,-5.59702072,-14.06055512,-13.02328475,12.77459096,14.4935218,14.44536513,25.25398124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68964697,0.72195317,0.93930579,0.57552549,0.11063127,0.11940085,0.11308843,0.13491215,0.19863829,0.12235713,0.12710435,0.13875648,0.67739569,0.58306771,0.92772446,0.5785949,0.1693413,0.15196407,0.13307279,0.2352578
6660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.37866626,144.81729467,117.41181578,134.36975568,27.8308487,31.27453244,26.09707152,24.22484868,30.17787928,27.47460575,23.59656399,28.77934477,-8.57180286,-20.12047526,-18.034665,-3.30101104,15.62380606,12.97268998,14.79109164,13.41302627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74477169,0.5691389,0.76174838,0.56641264,0.14533622,0.10184186,0.07224898,0.14051598,0.13886323,0.08491488,0.1421353,0.12757226,0.74218972,0.61013035,0.50311489,0.68462913,0.21199501,0.07158167,0.11223087,0.11155762
6661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.42248856,147.37002695,148.87584728,154.58880018,25.13122239,24.98267466,28.78896964,30.71588171,27.54443622,30.66876566,27.63135933,26.39887111,-24.68506602,-10.2531806,-13.41856674,8.48583398,11.601976,16.67707998,16.22440683,16.86841444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70363962,0.82593662,0.66398594,0.64703035,0.1370161,0.08499598,0.11686307,0.14474717,0.09906152,0.22720229,0.16379709,0.12358021,0.52639526,0.37361487,0.32688013,0.99777145,0.12935287,0.11400067,0.21532179,0.08759737
6662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.84208347,136.83085905,135.5612738,137.64246481,27.78407659,29.01644973,26.41687482,27.02128305,28.12451985,26.21910292,26.18724376,29.0892111,-5.0862088,-15.87042882,3.28999544,-22.02808512,21.0896909,14.94950245,13.21929087,11.40630751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66831816,0.5702183,0.55202868,0.58442579,0.10831993,0.11997493,0.13827878,0.1274987,0.08388803,0.07693114,0.07740732,0.09915513,0.69149594,0.57158354,0.51428703,0.62464377,0.1294678,0.0968204,0.09556199,0.06773632
6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.95601463,144.8974476,145.84213572,141.71156023,28.33004195,24.45230759,30.96316979,30.19158579,32.55600161,30.80160299,28.55514489,26.70091341,-16.76892096,-10.12529445,-19.41941307,-22.28511107,14.11878676,14.15585393,16.88645045,19.6629884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09140989,0.78248291,1.06766468,0.56179123,0.12459647,0.08179598,0.10148237,0.14612569,0.13134566,0.13881288,0.11539854,0.11924898,0.73288805,0.42725449,0.58862324,0.63249324,0.19686996,0.1142264,0.14176642,0.19222134
6664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.30095106,127.47561833,133.32895656,141.71482086,26.06456493,25.32535313,26.22206259,28.77723471,25.69862949,25.25334761,25.86359865,28.76555994,-18.74347228,-10.60404734,-12.83029703,2.16308394,16.86605813,15.42038393,15.08109699,11.13490868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46083751,0.41559984,0.48874204,0.72449709,0.10754306,0.08213661,0.11334437,0.08104633,0.08639569,0.14384502,0.11125662,0.05785443,0.41120813,0.53511292,0.59749378,0.56681756,0.13469051,0.07887153,0.13149795,0.15935693
6665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.62615549,159.16605319,153.41425117,143.78586402,28.13438675,27.99255032,28.17485009,27.58363409,30.07222412,30.83942461,26.73918402,26.3942754,-23.96154731,-9.19307334,-9.59252708,-11.32229756,15.47399433,13.49925535,16.73359468,17.14070066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51040638,0.95822598,0.66998379,0.82428843,0.08143881,0.11490223,0.10778383,0.08446226,0.109733,0.10908147,0.08673643,0.10102464,0.5918652,0.6185498,0.48259608,0.3392258,0.1018332,0.11261415,0.06333158,0.13251587
6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.45249524,125.74857486,143.94679131,155.12018598,29.50243737,23.58538165,26.39528514,29.45371142,28.29198465,25.07393567,29.1741236,27.51807125,-6.53119466,-8.70777881,-5.42582434,-2.95285655,21.4533386,18.63485593,12.90062337,15.11549434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72051212,1.31499078,0.84281541,0.78469978,0.15093447,0.17270253,0.06482505,0.1491603,0.1106299,0.11519151,0.25353851,0.07740708,0.90240165,0.46704768,0.53328239,0.66528702,0.17992883,0.107628,0.13793568,0.09989158
