,O1,O2,O3,O4,O5,O6,O7,O8,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,H7,H8,C5,C6,C7,C8,H9,H10,H11,H12
6398,14.53123631,-30.41467455,64.90262924,71.44132129,-25.84514721,-153.76074669,-48.32915667,49.99642046,130.86709837,97.15108286,132.57764995,112.11309163,23.6151125,24.12034318,25.24039421,25.47371395,28.10928685,25.67587641,28.64537631,25.89652411,-25.91016847,-5.21429239,-12.28359938,-19.36062269,10.35996233,14.97189238,14.06501556,23.37360394
6399,79.08749577,89.02380695,66.86955458,93.06126019,-118.67146886,-244.54558965,-174.53204988,-38.83895712,106.65131791,138.68928791,115.91071796,143.24211935,27.48922809,26.17034769,27.08313338,27.9716474,25.9943548,28.33521891,25.56518922,29.4495236,-1.2465926,-23.16729127,-12.49350707,-22.08345463,25.4873159,16.91934237,20.92475216,16.91231061
6400,37.54437499,105.6086425,39.79037804,82.34302941,-99.25855713,28.3181115,-10.05169348,-156.07705354,102.25405276,94.33666441,124.99896969,133.53056405,25.32174433,22.86292202,23.15349112,26.54538215,27.21916803,22.06413416,25.23720209,24.73803924,-28.87966603,-29.4332775,-26.80457816,0.87280298,8.68305173,13.99633863,7.61245123,18.4739336
6401,98.04508015,-55.37290156,43.41420854,-24.01425225,-66.99521423,-68.54639267,-27.50368163,16.16931756,89.07853275,149.45541135,158.69311568,82.78607282,22.89476467,25.65996934,29.03721082,26.49043738,22.03621241,29.36563596,29.93115094,28.25328379,-16.69979343,-17.3749443,-14.70741069,-19.89253439,17.38610949,10.2542818,26.3713816,13.09029167
6402,62.8595438,-116.11016525,72.33222146,128.80080961,-47.73113509,-89.93608895,-216.12897997,-180.70443706,157.45616392,112.87139468,126.41852582,135.79924792,27.47300809,26.71154535,24.02667943,26.93201133,29.00727692,24.4623445,28.87935432,29.40550214,-16.17390952,-1.52294523,-18.73290311,-17.83032088,15.41411919,9.25230701,13.9242978,21.99673434
6403,60.82954607,160.84372473,50.64604259,143.09293534,-65.05697847,-223.95433292,9.07989615,-155.82877204,114.97386803,118.73785445,152.09185441,115.880454,28.80549283,24.2336942,26.73862693,23.27491188,26.18388987,27.56772081,27.6135034,25.38940916,-6.15989511,-17.37806636,-22.44693478,-15.84149367,22.95219242,30.89963536,22.52845204,23.11741956
6404,156.52477289,46.46887272,49.31262508,44.1999357,24.40632718,-70.93260815,58.12208364,-57.52990971,119.2881408,94.9238486,70.42844599,136.43020673,24.70565347,24.5512206,17.40518048,28.56826534,25.5858968,23.97706628,26.29405153,29.36118955,-26.50551847,-36.58799725,-20.77999489,-14.09779335,21.83095139,8.10357992,8.54081769,27.66483122
6405,-30.63751701,124.10833713,144.66857354,-87.57474319,-160.5838876,-11.24811446,-107.0627547,-18.44424622,141.40200398,128.23490887,106.85386835,109.51372481,28.43960972,24.93060275,28.09816951,27.33729134,27.80783351,28.36099112,25.9400747,25.6569677,0.59833555,-21.32109725,-7.23642406,-8.5695757,15.34165849,15.52873364,23.43539825,17.15573053
6406,34.17648185,49.82105109,-89.44409534,104.6037125,-164.63169116,-124.95119948,-109.2395865,-136.58888123,98.58534604,137.44052977,123.94188263,141.91535541,22.96027683,28.49175293,27.09555163,28.34349687,25.79007134,28.29756628,28.39876794,29.03193623,-15.12116518,-14.93840018,-8.85736888,-18.23280465,14.60777928,16.83925874,14.45989894,26.19226207
6407,130.34981804,-91.06471565,113.06193958,114.74159762,-7.78049239,-241.87335938,113.82861028,-23.99798744,138.45139122,88.50579175,162.25906583,155.01634495,25.786941,24.32928902,25.04246231,28.5170049,25.81069803,25.4794573,26.27307998,26.72737113,-23.02047781,-13.76921524,-8.1121696,-9.68906297,21.26303779,9.36312067,13.98697736,17.9537032
6408,42.19409673,26.73105057,31.87418639,-14.03669055,-102.93566159,-171.64237918,-195.31552403,-194.47893375,118.1594328,153.11593813,126.33270832,127.12726614,26.79673215,28.21291853,27.08419128,29.62167473,27.82351664,27.48712598,28.01922485,31.76040311,-21.94148619,-17.90645771,-12.77520055,-7.89496216,8.83156356,16.80820599,12.22103883,12.69485376
6409,57.21199347,128.01108891,91.71655807,-28.80408289,29.77313947,-110.07789228,-51.27835567,10.93278882,146.21194919,110.78008706,125.37800316,144.34040361,27.7356698,22.63896567,26.43432256,27.93437457,27.03047632,25.1286028,29.40987816,28.06476122,-18.82299449,-21.6369324,-22.86190216,-26.57346055,17.40171666,20.02007318,22.09937484,10.05107592
6410,-110.55287559,101.74329952,51.20014357,28.74017103,-162.88139628,37.3232608,5.71624016,-18.76537315,118.06577953,138.73182757,124.13417202,116.7922656,30.04765286,30.02240829,28.25397179,24.65547379,27.6118767,28.48017764,25.27827721,27.79316982,-7.42250512,-21.40980887,-25.22125458,-19.2106022,10.15206881,12.89584256,21.72204204,12.97762597
6411,82.84153404,5.36365653,12.14045098,3.33408483,-87.23608117,-95.26472463,-47.38634857,-108.55197528,96.37552413,101.23587777,138.8596077,107.25660656,24.33521085,23.7499523,22.83886809,27.64013724,22.01852012,26.25976988,27.63686541,26.27942797,-20.87586253,-2.42060702,-20.28223906,-19.45915464,14.15759397,13.92666076,17.99836342,8.77631239
6412,140.44267653,52.64027812,56.38709697,-6.80031105,-114.79351672,-199.12616759,-193.67731794,-170.6873223,153.65084167,118.48486213,104.9944681,138.42243276,26.10204988,29.09333696,28.00553221,28.79281349,27.76181414,29.54250759,27.76893256,29.67836202,-12.40840521,10.89613424,-5.13384306,4.99404093,23.88925393,22.49970377,17.5291555,17.38387644
6413,28.46742573,-32.81924347,61.34940639,-36.08331248,-183.0176866,15.52810962,47.01114568,-63.41297207,149.85688575,134.6854304,145.5397474,92.07082483,27.37876465,27.98976675,28.42265234,24.05209464,27.49208599,29.67885973,28.41718586,29.05717937,-16.39490452,-4.3613453,-24.14063777,-19.14851222,8.98203585,22.0463496,22.31765841,11.34306496
6414,78.43700036,79.59183881,131.07522226,39.30363875,-169.54023254,-96.31794777,-159.6542343,-24.69514447,142.97174222,157.71387196,133.46276547,136.46454122,27.15483217,27.98974374,26.20941954,25.65197287,28.15687062,25.6494301,28.20645236,29.21411327,-16.46749101,-15.04150305,-20.20743252,-23.75823347,22.11484514,14.75362267,27.97364525,16.57638361
6415,-34.41372271,20.68532993,12.82854637,-55.39363303,-151.02658576,-95.38747352,-95.00240708,-48.59867586,127.83235801,167.14541372,125.24250148,128.49949265,27.84031973,27.45727563,25.89373491,27.55585206,27.34294524,27.95610454,24.34190072,27.24811091,-25.50017177,-1.46381937,-25.99879194,-14.10683498,8.55167381,15.99391976,7.65240773,5.59462656
6416,96.71833414,5.19100827,-18.80666107,119.64733034,-83.8530602,-40.49982457,-31.94576993,-193.74086118,126.33117866,115.22863028,104.74183167,158.25440867,23.14260607,26.03760054,23.64482988,27.51667524,25.48408664,23.87665399,26.49021159,27.63346634,-8.32293673,-17.87623739,-15.22850973,-10.84209157,17.0223625,10.72529941,18.66790126,17.43506212
6417,-45.46514143,55.32693229,40.36451567,23.83132921,-105.49155375,8.89275014,-120.69048397,-91.36547843,113.22625634,128.97322921,97.17700725,140.98877729,27.51514295,27.21670323,28.85462825,27.59230982,27.8806316,25.37252432,24.34388316,29.23002969,-6.77417212,-15.38989459,-24.35314901,-17.82911697,9.88194728,27.22428933,13.73797141,6.82954809
6418,42.93882618,66.50465134,136.48418524,-6.68025861,-210.65529681,-273.1213897,-191.80712241,24.02598699,114.94105426,115.49379547,132.25057696,113.30722462,28.23116817,28.96424456,26.15400012,24.52463255,27.0541721,28.35044883,28.2335833,29.20373084,-28.21444221,-7.82359829,-19.96955635,-27.89659776,19.9400379,17.21751285,27.66298221,12.16675951
6419,-8.01908116,64.65323208,42.53360722,21.49364035,-130.32543648,-133.16864038,32.78671377,-148.42920587,116.5698834,74.61587776,128.64030659,134.20514738,26.19307253,21.03141291,25.03372056,26.82438688,25.03855895,23.00277899,24.89180749,29.00019882,-26.00101089,-11.92507331,-21.27833669,-10.25285857,10.71546374,11.45647145,19.5012762,15.60709713
6420,39.61111815,56.66670541,35.94297156,83.95553292,-4.03422569,-117.96798937,-17.40396792,48.8948424,158.62710203,120.67396971,135.00674395,132.37109482,29.10568617,29.89832914,25.83852858,23.45258617,28.11987761,27.63231131,28.32371056,27.22891268,-14.40366339,-20.28357758,-26.16531243,-23.5087978,11.96879879,18.30392086,18.66688703,15.09477352
6421,-27.64039695,168.63366232,87.53898126,179.34034872,-253.38462769,-129.64637285,-91.26325508,-75.31317761,107.42939838,126.48230251,136.99167649,128.13385744,27.40065507,25.4474928,28.83136259,22.59035267,27.89169685,26.76266769,26.78320435,25.99140107,12.30144353,-28.97787662,-8.81505506,-16.97122704,17.46024698,31.57703129,21.42519161,34.34187955
6422,8.84581908,57.74583465,114.82659054,-0.60268198,30.51289561,-59.79365326,-39.27580802,-4.05078975,108.89509921,140.65377924,106.70855241,137.04403509,25.80807175,28.39911885,24.69215567,30.21230435,22.70130636,25.01172186,25.31943973,29.25100521,-34.67122774,-12.45597462,-19.44398808,-12.79848286,9.15121975,13.53761933,18.6062243,22.11792146
6423,80.8043549,-4.97580152,-34.87790307,23.23960141,-26.12341908,-249.59566795,-160.49881941,-225.77912727,125.8332905,79.41606474,116.4222373,115.77757703,25.9652888,20.80658626,26.67567497,25.86392887,24.60142301,26.35455231,27.15700333,26.38017889,-22.02086239,-0.99207343,-5.58711961,-14.15337786,11.28987387,28.0116434,12.18243624,20.16212798
6424,-15.06685937,-34.79468711,113.5966365,105.01926555,-31.3454517,29.37277541,12.37694188,-33.56839277,108.39415511,135.89534673,146.51190058,122.08504143,26.86445165,28.96340436,25.36215098,24.4515078,28.50379323,25.26160423,28.498218,25.53857906,-13.45250593,-24.0676437,-0.61202947,-28.90953585,14.30092226,8.79527965,27.54285079,28.08890716
6425,-3.92790186,125.57357061,53.90270296,146.55718173,-103.93377616,24.87511468,-24.38538567,-53.88002532,145.0802947,128.48860272,131.12967878,110.13033578,26.30926984,27.46122986,26.7746181,26.89074114,27.54642799,27.01190393,25.24482194,24.18605863,-20.29542702,-23.16226246,-0.43117835,-20.24687637,10.0835913,30.6438591,14.03322572,28.85411715
6426,77.5871459,38.03217001,5.26861291,81.13924444,-16.27523787,-105.14970299,55.46609559,-89.38613252,148.33998614,142.76287053,115.07283601,146.68068818,26.91813601,28.18385502,26.2640885,26.54052009,28.40134445,25.54176275,29.46628357,27.79806426,-18.06510381,-16.21898002,-21.3352305,-25.39318273,16.15398208,8.78761437,17.25179012,11.69950614
6427,1.52156574,20.96556361,47.84962997,74.82109027,-77.08014399,-279.27680031,-224.47753617,-229.52299371,137.07116312,86.11435798,110.19666236,135.63121117,24.91264926,23.99075248,27.27241398,29.14228295,27.5142102,24.88104482,26.53877867,26.96710431,-8.14079321,-10.69151038,-8.73884967,-0.47092572,9.08195161,25.62075241,16.20699892,28.31201
6428,-66.77690027,-121.45134553,106.30434533,-188.90549963,-21.8963579,-81.7308233,2.09532111,-45.13391724,99.3257418,130.61875365,155.01188846,126.60211825,28.32553334,28.09598697,28.11962982,25.01690642,27.22767802,28.71963094,28.25849711,28.10252866,-16.94154381,-10.55529816,-18.5639854,-27.13932139,28.08425855,5.66554433,17.43917355,5.46225876
6429,49.04781866,19.15472676,40.45800122,106.22099585,-35.83651059,-76.89790466,-19.13510588,-20.1283338,113.29715522,96.62273736,146.20604233,144.1567622,28.17907652,22.54166096,28.76799842,28.85026366,24.67313656,24.75513684,29.10555634,26.69921885,-25.42790793,-12.35295838,-20.52172764,-19.19562417,11.66264615,13.7892855,20.43334879,30.18579007
6430,159.71677848,6.68794712,70.46185241,76.05202273,-20.97126446,-180.60098517,-159.95220026,-118.11576423,133.15257107,141.4911372,87.31670828,107.15069184,27.0215369,28.04693583,23.5294102,23.27006893,24.19500067,29.60892839,25.42535251,26.00955731,-9.93178659,-25.29977416,-15.91098186,-5.68841948,23.58548373,10.8473297,10.12411388,20.69607273
6431,-86.46375113,108.73619857,104.78780108,34.92071504,54.44547025,-171.9936374,-209.70276213,-70.86103674,89.96401501,84.20756799,148.10309682,142.49263848,23.80704245,20.84997057,26.14620558,28.86086822,24.27530525,25.4863333,27.89457888,27.08359121,3.84649181,-29.32555518,-21.18801378,-25.17363276,23.80365589,21.82724293,10.49628578,12.48035799
6432,80.08153767,85.38648064,91.95470187,33.71007129,-116.18801638,23.13013501,-158.04482245,-76.14306037,127.29443165,130.88011192,134.31370924,118.84069418,23.78336376,28.84684441,26.920643,26.4413735,26.48833818,27.98670517,25.11137093,29.02594256,-8.55032347,-29.70059621,-24.261269,-12.18201967,18.30151456,13.83709403,12.81781816,20.3187658
6433,179.11968757,61.26537316,49.93619884,30.77872715,-145.33964722,59.29596832,-181.03387073,-94.13063698,146.22399891,152.07255129,109.87256088,102.7887786,25.89980295,28.89354701,25.76415719,29.1445536,26.20322653,29.93773297,26.32584044,23.33111077,-37.51104198,-15.67043474,-25.96269788,-4.6557403,32.21280621,14.13274184,10.29744895,24.45686164
6434,87.23864546,-50.82968208,28.74772223,42.72981877,-165.83704596,-265.65098644,-190.87179994,-62.32210964,101.20778858,114.56849749,99.10447678,115.00703898,26.76323731,26.2713479,24.9183574,23.62246877,23.54685697,29.48002476,23.45834964,25.67830026,-36.28344737,10.01135378,-15.37816809,-22.05228198,14.61110028,14.01866565,20.93822454,9.63992124
6435,82.20171726,-26.27261354,111.96150732,119.77747303,-11.60474939,-38.92246491,104.18037226,-175.24852067,135.7162827,121.19537565,158.30218315,136.81639123,26.12986916,25.42077593,27.61436114,29.00693282,28.39726675,28.61522389,28.07173365,25.81601592,-22.52539888,-8.89710249,-26.86928905,-14.23657538,19.50674171,13.59483087,15.45521449,27.39537453
6436,67.51699297,119.00388549,66.90753988,28.20676952,-86.36802589,-5.49309346,-201.77394412,-84.23024076,148.60032313,152.17273958,121.70938427,100.93724735,26.28099309,28.87873269,26.67714473,25.57292992,25.93510579,29.72051677,25.30131107,26.14961803,-17.23305321,-9.98821445,-21.66201644,-21.49156188,23.6425303,23.55226414,15.29451163,9.3390145
6437,60.42942442,-141.05527187,16.22736328,-28.80850701,-206.75454838,-111.22476561,-301.44272354,-17.43506235,121.7816442,102.20964533,105.85131816,127.39319222,25.73957709,26.44254925,28.71295261,27.48482568,25.99126853,28.20618296,25.17848532,28.85097315,-17.6442692,-21.82621114,-0.93409943,-16.36991059,14.62831501,5.38298016,13.75692108,15.88534296
6438,113.2619962,99.18443094,-29.47753391,40.28108339,-152.77423704,106.96215023,76.35133894,-232.38861157,118.11838875,147.26472126,114.58350324,107.95807961,28.80529763,25.81824253,24.62832991,24.25517828,25.56927898,27.29657597,23.61027163,26.31785415,-14.9104381,-20.98859348,-18.07165463,-2.20208766,22.64002826,22.46450475,8.95520915,15.76618736
6439,50.41578304,55.7101386,139.97460539,48.36541944,99.63349946,-87.6289827,43.69133354,-251.02138959,156.28022531,135.65932498,183.41459925,117.4803076,28.26207985,24.26036522,27.52254524,27.61563756,26.39565544,25.63364154,27.69940252,25.46908312,-21.22772297,-11.38566666,-7.79296203,-10.94435368,11.96892493,7.21355739,23.41979162,10.32187463
6440,49.65814722,98.36385822,100.15414455,63.95355636,-234.04217914,-224.31443565,-301.28163879,-118.82563735,128.86628283,141.37490459,89.73532659,126.51359815,27.97052938,28.23899995,23.77356018,28.38704584,25.58879479,29.99839742,26.80355872,28.86927775,-9.49840232,-14.46186138,-26.96445764,-6.73600966,14.17682737,14.29508205,13.35185169,20.36100443
6441,75.36188964,-25.30521612,-0.93301835,43.90531208,-21.19276714,22.0955805,23.69917226,34.4374043,127.17548159,117.31657408,154.39265289,84.65455418,28.40146909,25.9985525,29.08699498,24.24107469,28.32732221,26.93543855,30.54804978,22.15726716,-16.1011846,-25.6737995,-22.41863706,-27.421499,31.92177976,16.03148888,17.55203751,8.04448418
6442,-51.23876933,95.08327538,28.62714535,56.46379575,-41.90972423,-152.08517995,-69.28070478,-12.9382987,111.53695752,146.04112448,112.44454233,126.61320262,27.77456536,24.66551978,24.61502678,25.23465228,27.25702086,27.78233657,25.53256766,28.37280481,-17.76750932,-14.15271303,-28.00061237,-24.93340572,11.50034036,17.80877227,8.44299817,13.8879208
6443,17.89412001,92.17903177,71.71569608,139.99982306,34.731522,-287.58886925,-125.0292079,-254.04293214,151.54583291,138.16036236,114.91732275,139.1712629,25.96805615,26.54491171,28.10421987,28.15300582,29.05658495,29.12104721,26.8891602,25.67090991,-4.39876956,-0.06287393,-14.25229452,-5.5665956,11.09577074,24.52987546,15.89371648,23.14175353
6444,-24.49647183,-111.9363843,102.87768463,63.91352789,-61.54889217,-19.12213317,-19.73236747,-162.2628871,144.90214496,128.38240401,108.14784081,134.52879121,26.54235722,27.38142395,23.42213547,27.00387169,25.43522398,26.87615004,27.00079696,26.2430036,-10.64704405,-23.82173314,-23.58052269,-18.2028334,7.28590078,8.93430943,16.89359679,13.11709748
6445,-67.04579051,72.88519666,123.1425456,-20.86660508,-67.23038632,24.74288627,-145.88648928,-8.45351142,136.02378923,130.35488618,133.97783402,102.26986747,29.25515373,25.0495847,26.77289549,27.53536743,29.17565399,27.89217498,26.08115198,24.1245686,-19.17118025,-30.33259844,-19.98259297,-10.15943957,10.25970664,22.00023498,25.23597501,13.42314438
6446,-72.40851872,68.34070947,-69.97964191,47.43209608,-22.10857462,-115.17834612,-50.98258705,-98.62174536,131.81298782,73.25909269,147.04526647,93.78096325,27.84450467,21.3296722,30.11623793,26.14574438,26.9176605,17.16647148,29.45366175,24.88802555,-38.30440788,-10.04712667,-15.02164097,-17.78430355,8.62583545,18.16169363,9.03599348,7.7740683
6447,52.31798585,138.67976493,49.74112444,130.40799383,22.78067746,-26.8264979,-55.83045401,-104.54340388,130.46712952,154.31663371,76.70843723,154.49252973,24.96490283,29.32070761,25.38868083,29.01808161,28.43858647,27.14138554,22.96067022,28.79876165,-20.4814443,-11.19111675,-27.90992509,3.97240606,12.0911846,19.52289425,12.8015869,27.189099
6448,32.35205023,44.73994466,26.32416771,51.06115651,56.18541736,-91.04740842,26.03695277,-111.97120477,143.43025666,101.8474153,109.10647225,129.64585314,28.20745062,27.30377721,28.8935887,25.56897766,26.01510358,29.46219384,24.94464111,27.90456809,-26.30589809,-11.5918718,-25.41614476,-21.14244855,9.2601318,24.69130698,7.78017898,16.82645473
6449,-88.4103694,74.86702048,-36.68869866,16.72250012,-174.60158726,-154.07640535,41.5988468,-76.74008387,103.70290507,118.0709739,58.00004344,133.60550577,25.31723229,27.14536527,20.09119804,28.34920754,26.79796424,25.76662029,22.72688288,29.01764169,5.56261282,-27.88520884,-9.61541082,-13.45542884,10.19978131,14.7353852,5.59352312,11.85237468
6450,-1.7267621,120.30887277,-60.18492348,88.61533795,-73.77096261,30.27259337,-84.80935041,-97.93886948,126.89233444,107.47481112,120.33212523,116.36506369,28.20720581,24.85454937,29.38978376,26.7718477,25.877878,27.94483519,25.0365637,24.36498579,-20.10615607,-22.59750862,-16.74959892,-3.76814808,6.7548093,20.42747083,5.38455409,24.3568795
6451,-43.65519338,-52.89450842,-31.14584356,78.89777837,66.40900785,-145.51978858,144.3756142,-114.34952977,111.55206608,131.52465191,90.0137708,153.37870279,22.91141659,27.61221021,23.46417102,26.59366541,23.55948445,26.21712671,27.77180934,26.82445655,-28.56155727,-5.63655764,-19.25360136,-7.33124181,18.21712549,12.7592613,9.19310135,15.4848645
6452,5.72992119,168.34980152,48.73664516,145.4510154,36.99669445,-144.88677782,-68.68359187,-84.84260729,115.54213987,144.32815264,136.31775209,145.91927616,27.46189664,24.07481402,28.45315944,27.14672333,28.07402057,28.31371372,25.18443266,25.40010002,-15.84818867,-13.85107617,-11.93661917,-11.22779571,13.52883393,28.29259312,15.86952518,23.19328676
6453,-83.0026192,114.42707333,-0.25072264,-5.60639465,-71.77599766,52.75595899,-43.71194018,-31.17553525,137.97870463,116.95805819,134.68074231,102.68977163,28.96856045,24.99565088,27.21539157,26.27431663,29.73394324,26.9271577,29.21017447,26.24149744,-11.11421336,-10.87192942,-27.72297669,-24.54159213,5.90670291,20.08130424,7.74724118,7.31277331
6454,-38.92091775,-46.77287817,6.03697529,89.8891402,-5.1952634,76.21759715,71.56565941,-62.87559677,139.28836125,131.97581497,111.65335641,130.74643062,27.02514368,26.8438828,26.28266313,27.53026694,28.32347885,27.20848023,27.45220455,29.9955945,-10.78112684,-28.82927742,-36.26882795,-17.53276865,19.67753582,16.59922319,8.45633473,20.92658291
6455,-214.89829727,9.40431135,-50.40474799,-88.13285727,109.22895431,-197.75189479,61.03792194,-103.2638881,116.12750237,114.94176393,146.64983211,118.77909504,26.29260809,27.96979272,28.83583554,28.89888879,25.64316639,29.9081203,26.58107536,25.1363644,-32.25550136,-0.9455638,-34.61076771,-0.99126987,16.64382825,12.04909107,13.52978407,19.69482042
6456,29.49170443,97.23645264,-130.13324058,114.0854762,-122.71106756,-273.65942518,12.35472569,-19.9258341,160.29978861,138.40721413,98.43682644,143.29857752,28.04839975,25.84277299,22.52649349,27.27187321,27.16670146,28.60365438,29.08494342,29.40389812,-32.22210344,-5.60883519,-4.42433872,-9.54573862,10.0699799,23.10863887,4.93249892,21.4842421
6457,6.42230195,119.45565089,-13.78622497,97.43847573,-23.83979055,23.45617818,61.60187591,24.61345208,106.79371823,122.08146587,108.68801418,166.30135575,26.32494157,26.09295884,27.92920684,25.09797385,25.16928691,26.41544535,22.9314048,25.11443325,-29.42853959,-34.40421962,-26.07275426,-3.73474231,22.41103957,15.45526393,6.56523545,15.76592868
6458,-201.38566804,-262.49442637,-46.93737809,80.09686316,29.12262113,31.19047049,97.44618363,-96.08482249,148.52810555,134.00332115,88.65386008,121.43835074,28.50630269,27.91569663,26.13924666,25.67028643,29.52194027,28.15150317,28.51723132,26.53025519,-15.88206759,-1.96610134,-32.76418137,-20.96386276,9.67306174,8.57415216,7.05013829,19.05285773
6459,-258.42632466,36.2242525,-200.66501809,25.73389542,11.88603854,-193.37182677,80.71233194,-107.27753567,90.23821283,154.05975142,134.41683213,94.38499596,25.10349849,27.86879027,28.66304994,22.74972836,24.12170653,27.76632696,28.65308548,28.5771366,2.52456499,-11.65813489,-8.73870097,-22.29313251,26.14072181,23.17631388,8.09715055,13.11646154
6460,21.76515094,154.11598541,-11.25441719,-13.12920668,47.22967267,-54.50470122,-45.72060346,-78.23271708,132.73089413,145.55529054,159.1046706,98.71595154,26.56553277,23.51526485,25.65862397,26.91588056,25.24931227,27.36412922,26.17332126,26.49344295,-21.5548639,-9.80625352,-32.62908531,-0.58488285,10.44607312,16.68369799,18.10577534,14.5499089
6461,-56.95442811,62.16700572,-95.19375007,50.31165877,78.39981671,-87.91133761,-1.01672885,-95.30668873,134.62730422,98.17246529,122.18207404,112.65667488,27.58820471,22.16718621,28.94546587,27.68976256,25.30318972,25.94294411,27.11456699,29.7208691,-19.437932,-30.31399926,-22.31348403,-14.39659033,22.08621724,14.05570946,12.57228303,9.20047397
6462,-103.52728475,72.78446252,-215.96952679,107.82050011,149.68245434,-94.25818471,135.67403764,-83.54174648,147.47169546,131.97193994,148.20735505,73.00716144,27.45873098,26.84999523,25.83261459,25.59978895,27.88336937,27.80473541,27.7248951,20.53490295,-24.85721363,-20.56739059,-14.35163516,-27.64463931,29.12058208,19.84192367,27.21199835,22.77595778
6463,-163.94071913,71.76988548,18.65849015,39.22197643,-161.89053726,53.04234801,-72.91141074,-26.27070445,123.94097351,145.14366053,121.56799213,140.01876532,27.76562954,28.25934013,27.66272627,29.78356662,25.54581675,29.58010457,27.32278959,29.39731388,-24.78310129,-22.74417149,-21.61963353,-33.01007167,11.03378644,17.79943867,6.20981159,11.09015291
6464,-190.7520454,16.75708795,5.56697347,6.48909572,2.36322891,-142.44128564,13.81083647,-154.03093855,126.62623426,98.90863242,122.22384515,117.00897804,25.38107871,25.40474252,27.01653951,23.83313523,28.09515863,25.81494193,29.05201858,24.04773372,-14.82157475,-14.43452453,-17.33198227,-31.37470103,15.78023325,12.60971925,10.93591321,28.07732711
6465,15.5033646,41.65170756,-75.27244009,15.46810962,99.13484996,-171.20524131,47.78014226,-95.51363026,177.77482233,119.70179145,106.39600616,148.44172581,27.39348037,27.86328903,27.78780306,27.95501334,25.89193573,27.31336851,24.24826131,27.89538971,-14.5834655,-19.24637447,-5.07720307,-10.01966909,12.78465278,19.13108957,13.94073707,15.68468961
6466,-115.45254234,-104.24756242,-126.39338178,176.2373875,77.22663861,61.70944278,51.88246281,-186.88648757,107.57587597,127.34473622,139.8201873,130.79533364,24.58645151,24.97371989,27.99640585,25.44503602,25.00578805,21.84811164,29.81635538,26.71670006,-23.79747875,-25.30045126,-7.88778114,-26.02488485,13.64507214,8.53896759,5.45926829,34.582732
6467,-113.70463338,82.21451455,-45.13202567,47.41815335,82.61197794,-12.6969322,32.53265447,-60.73947416,91.27668546,156.19554353,104.22167275,129.91998938,22.97970471,28.2075965,20.55681834,25.47856401,24.84130933,30.04478591,21.6732883,28.91838059,2.0508753,-19.71456553,-17.96170658,-32.25060026,19.67120866,16.11948411,23.62369744,11.16498935
6468,-167.42409183,12.59997886,-198.98395917,121.50083693,83.22457991,-268.29300272,-40.23013772,-149.33355061,156.96218664,94.85811047,97.10689876,113.47470559,29.22511181,25.33128539,28.08504718,24.50527677,27.07432133,25.96976995,24.02435552,26.68397866,-26.92673295,-10.5974604,-21.82725729,-17.04412288,10.84154962,13.50149577,14.28694692,24.32375635
6469,50.93766722,-5.92857022,2.03402056,62.79729268,99.58892367,51.21394285,99.56402795,-141.91021943,124.60069121,107.1264246,149.62439576,114.41554112,23.12720311,27.83076122,26.51695155,25.32259048,25.81271943,21.03260623,27.98634447,27.69738775,-11.82030928,-14.79634834,-24.89315026,-22.95589757,10.18760964,8.87658937,12.53501876,15.7302174
6470,15.33258141,168.6792628,-35.87262363,122.21633554,-89.46846338,-29.64869646,5.40763329,-37.63013611,117.67233969,127.55925657,126.75114987,84.6310919,28.73788549,22.28933646,28.60539306,25.22892297,27.03652541,26.26744949,27.35009253,23.10125101,7.90095034,-30.55942164,-24.81304765,-22.81418249,10.7602975,29.30791193,28.50137116,29.02955176
6471,21.41084269,86.90860294,2.10422983,-32.90487705,-28.34119165,-275.14239869,94.19952224,-106.39574323,108.7861376,102.0605585,152.44803939,153.01411183,24.1100279,24.7825142,30.58227129,27.89225197,25.3342359,23.94043658,27.53935203,29.15072701,-31.27526777,-30.97942472,-32.65666767,-12.86600879,14.28859371,19.57617645,6.55190401,13.19801305
6472,-43.40424811,120.38498274,-173.00958029,50.72169251,87.72606495,-78.32203643,54.02953918,27.57426151,167.36426293,103.62248489,115.89095918,176.08910727,27.03292276,24.21030036,25.38658035,28.68235787,28.89550794,28.69175825,23.83769818,27.6862907,-15.21992809,-51.07449606,-20.03033914,-36.78734838,7.02107682,18.99876642,9.19010306,27.26840777
6473,67.35096887,102.43221486,-107.70927882,69.73614411,90.38355002,24.03024376,42.31216714,-13.30464924,140.368127,94.89346141,150.34992415,119.68988725,30.00412969,23.162257,29.34547093,24.31040234,28.7389193,20.25319634,27.53057683,25.51584096,-27.76245607,-15.20309991,-27.82791101,-32.01592932,11.6526985,21.28198465,18.68751273,12.13288967
6474,-127.78960777,56.01742033,10.46794617,70.67359119,-144.42686192,-16.91048536,-89.46732429,-138.78052736,82.06413776,153.94661336,80.23893875,128.96087067,25.63001415,30.06853883,20.10164058,29.22178493,26.91968314,28.73166676,27.02321901,27.32110198,8.5025088,-10.38889887,-20.55077313,-16.88066207,6.05405902,19.58106617,7.92355228,26.79548116
