################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.2328148426872962E-01 a      2776     0   116     1    16
  1.0631929988439981E+00 a      2777     0   116     1    17
  3.9520209309202253E-01 a      2778     0   116     1    18
  3.9730958883360301E-01 a      2779     0   116     1    19
 -4.3710475340238836E-01 a      2780     0   116     1    20
  2.3469703809165965E-02 a      2781     0   116     1    21
 -4.7019156622449032E-01 a      2782     0   116     1    22
 -2.5975880762718606E-01 a      2783     0   116     1    23
  3.5350224382891110E-01 a      2784     0   116     1    24
 -2.5029321272306690E+00 a      2785     0   117     1     1
  7.3148934664526499E-01 a      2786     0   117     1     2
 -1.4061479898476040E-02 a      2787     0   117     1     3
 -6.3756255313043952E-01 a      2788     0   117     1     4
 -3.2797498803968822E-01 a      2789     0   117     1     5
  7.0231579229288554E-01 a      2790     0   117     1     6
  4.4228257701397139E-01 a      2791     0   117     1     7
  3.9178500775473102E-01 a      2792     0   117     1     8
 -7.9372280437734566E-01 a      2793     0   117     1     9
 -8.7828984442320324E-01 a      2794     0   117     1    10
  9.0550868857146893E-01 a      2795     0   117     1    11
  1.6673430978316182E+00 a      2796     0   117     1    12
 -1.3038357402964600E+00 a      2797     0   117     1    13
  2.8668419858892626E+00 a      2798     0   117     1    14
  1.2815200061120438E+00 a      2799     0   117     1    15
  1.9187000711603064E+00 a      2800     0   117     1    16
  1.5313498132429104E-01 a      2801     0   117     1    17
 -2.5664675806615539E-01 a      2802     0   117     1    18
  1.7327416923827552E-01 a      2803     0   117     1    19
  2.3928377033387691E+00 a      2804     0   117     1    20
 -1.5178903927116572E+00 a      2805     0   117     1    21
  5.6619477898901704E-01 a      2806     0   117     1    22
 -1.6734579328895052E+00 a      2807     0   117     1    23
  1.7098908574795546E-01 a      2808     0   117     1    24
  7.1914378853899830E-01 a      2809     0   118     1     1
 -6.8587079584658858E-02 a      2810     0   118     1     2
 -3.9793145802226371E-01 a      2811     0   118     1     3
 -2.1124869789203435E+00 a      2812     0   118     1     4
 -7.6497528964781936E-01 a      2813     0   118     1     5
  3.2062666351801838E-01 a      2814     0   118     1     6
 -4.2358591174882182E-01 a      2815     0   118     1     7
  8.1401157413511338E-01 a      2816     0   118     1     8
  4.8941162720737938E-02 a      2817     0   118     1     9
  7.8522716369026835E-01 a      2818     0   118     1    10
  5.5041717251906253E-01 a      2819     0   118     1    11
  9.4550670610147169E-01 a      2820     0   118     1    12
 -1.1155574113634772E+00 a      2821     0   118     1    13
 -3.4513723048313821E-01 a      2822     0   118     1    14
 -1.0251581385357980E+00 a      2823     0   118     1    15
  4.2441934725738117E-01 a      2824     0   118     1    16
 -6.1444341080973630E-01 a      2825     0   118     1    17
  6.4990954023067871E-01 a      2826     0   118     1    18
  2.5047681594705856E-01 a      2827     0   118     1    19
  3.6736738679343067E-01 a      2828     0   118     1    20
 -2.5383548444028875E-01 a      2829     0   118     1    21
  1.9380299003133020E-01 a      2830     0   118     1    22
  7.3169666647985299E-01 a      2831     0   118     1    23
 -1.7151991948986725E+00 a      2832     0   118     1    24
 -4.6479096751634263E-01 a      2833     0   119     1     1
  3.3462991332324221E-01 a      2834     0   119     1     2
  1.0900222951456064E+00 a      2835     0   119     1     3
  4.0326451431220761E-01 a      2836     0   119     1     4
  1.0582331308608799E+00 a      2837     0   119     1     5
 -1.1249058447866866E+00 a      2838     0   119     1     6
  3.9068981603293895E-01 a      2839     0   119     1     7
 -5.2917385754980506E-01 a      2840     0   119     1     8
  2.2759739909988461E-01 a      2841     0   119     1     9
 -1.1257415350072091E+00 a      2842     0   119     1    10
 -2.9203847742275924E-01 a      2843     0   119     1    11
  4.5216283329165446E-01 a      2844     0   119     1    12
 -1.3363914876153302E+00 a      2845     0   119     1    13
  2.2153919456405788E-01 a      2846     0   119     1    14
 -8.1694528861502957E-01 a      2847     0   119     1    15
 -6.3750399648479494E-01 a      2848     0   119     1    16
 -1.6468912926239072E+00 a      2849     0   119     1    17
 -1.0192873471998812E-01 a      2850     0   119     1    18
 -8.6259430233074252E-01 a      2851     0   119     1    19
 -4.5690812652790333E-02 a      2852     0   119     1    20
 -1.2650733315944567E+00 a      2853     0   119     1    21
 -4.7945557318026250E-01 a      2854     0   119     1    22
  5.4875414935066946E-01 a      2855     0   119     1    23
 -1.4005058859949120E+00 a      2856     0   119     1    24
  6.4397811284599715E-01 a      2857     0   120     1     1
 -1.1138333194893439E+00 a      2858     0   120     1     2
  7.6856383763632208E-01 a      2859     0   120     1     3
  2.0950901923603653E+00 a      2860     0   120     1     4
 -3.0922134180239114E-01 a      2861     0   120     1     5
  1.5714839072682258E+00 a      2862     0   120     1     6
  6.3931744494167730E-01 a      2863     0   120     1     7
 -2.4409603395309279E-01 a      2864     0   120     1     8
  9.5806905217773064E-01 a      2865     0   120     1     9
  8.2206050601226280E-02 a      2866     0   120     1    10
  1.9599682887241177E-01 a      2867     0   120     1    11
  6.3249861780421135E-01 a      2868     0   120     1    12
 -1.4247692717391400E+00 a      2869     0   120     1    13
  1.0422222771018352E+00 a      2870     0   120     1    14
 -1.1241789320384295E-01 a      2871     0   120     1    15
  8.7678787111001921E-01 a      2872     0   120     1    16
 -7.4356871250664058E-01 a      2873     0   120     1    17
 -3.1809145204973627E-01 a      2874     0   120     1    18
  1.2955375738365142E+00 a      2875     0   120     1    19
 -5.8378616804892175E-02 a      2876     0   120     1    20
  8.2859863709687220E-01 a      2877     0   120     1    21
 -8.7221073826989431E-02 a      2878     0   120     1    22
 -4.8429625363227247E-01 a      2879     0   120     1    23
 -1.2057514865303041E+00 a      2880     0   120     1    24
 -1.7268950487976624E+00 a      2881     0   121     1     1
  7.7752971311051278E-01 a      2882     0   121     1     2
 -3.0697419568606854E-01 a      2883     0   121     1     3
  6.2235031496820881E-01 a      2884     0   121     1     4
  5.0455916610918239E-01 a      2885     0   121     1     5
 -9.4062187953965903E-01 a      2886     0   121     1     6
  9.1753416138162000E-02 a      2887     0   121     1     7
  8.5286118008713563E-01 a      2888     0   121     1     8
 -1.2230019656742123E-01 a      2889     0   121     1     9
 -5.5723221131703338E-01 a      2890     0   121     1    10
 -7.9525569330797730E-01 a      2891     0   121     1    11
 -1.0692857313729314E+00 a      2892     0   121     1    12
  9.7911731472159103E-01 a      2893     0   121     1    13
  5.8682114691879839E-01 a      2894     0   121     1    14
  3.7139560626619522E-01 a      2895     0   121     1    15
 -8.5960250434537866E-01 a      2896     0   121     1    16
 -6.2381006943888866E-02 a      2897     0   121     1    17
  7.1960398942743864E-02 a      2898     0   121     1    18
 -1.6660493140622987E-01 a      2899     0   121     1    19
 -2.2088000126853363E-01 a      2900     0   121     1    20
 -3.2516436827254480E-01 a      2901     0   121     1    21
 -7.0114249996105316E-01 a      2902     0   121     1    22
  2.7579902914336907E-01 a      2903     0   121     1    23
 -8.9273743458074067E-02 a      2904     0   121     1    24
  1.3261332520922962E+00 a      2905     0   122     1     1
 -2.9410623540888453E-01 a      2906     0   122     1     2
  1.2539820544791220E+00 a      2907     0   122     1     3
  3.4577064934639101E-01 a      2908     0   122     1     4
 -5.2409842877683643E-01 a      2909     0   122     1     5
 -8.3438791353695174E-01 a      2910     0   122     1     6
  1.1122742434835584E-01 a      2911     0   122     1     7
  1.1479153191291719E-01 a      2912     0   122     1     8
 -1.5278217658955084E-01 a      2913     0   122     1     9
  7.7653523836579741E-01 a      2914     0   122     1    10
  8.9304694452862127E-02 a      2915     0   122     1    11
  5.5846172571222097E-01 a      2916     0   122     1    12
  1.0244281492489704E+00 a      2917     0   122     1    13
  1.1593604892518843E+00 a      2918     0   122     1    14
  5.0653495891888667E-01 a      2919     0   122     1    15
 -2.8452320549389576E-01 a      2920     0   122     1    16
  5.2412738239517209E-01 a      2921     0   122     1    17
  1.1964725002256453E-01 a      2922     0   122     1    18
  9.1303718797645994E-01 a      2923     0   122     1    19
 -1.6204057903655134E-02 a      2924     0   122     1    20
  1.5171608790098070E+00 a      2925     0   122     1    21
  1.1942130006104930E+00 a      2926     0   122     1    22
 -7.4376756313715964E-01 a      2927     0   122     1    23
  1.3880866468089585E+00 a      2928     0   122     1    24
 -6.5504115383027151E-01 a      2929     0   123     1     1
 -3.2359086275224852E-01 a      2930     0   123     1     2
 -1.7724873904237909E-01 a      2931     0   123     1     3
 -6.3670324348453433E-02 a      2932     0   123     1     4
  2.7080353830061188E-01 a      2933     0   123     1     5
 -2.3481018562553460E-01 a      2934     0   123     1     6
  2.0287277770103890E-01 a      2935     0   123     1     7
  1.7900358711635470E-01 a      2936     0   123     1     8
 -1.8354227674689161E-01 a      2937     0   123     1     9
 -4.2715999929904530E-01 a      2938     0   123     1    10
 -1.4671172047127515E-01 a      2939     0   123     1    11
 -8.9196895109761712E-02 a      2940     0   123     1    12
 -1.7686392100859150E-01 a      2941     0   123     1    13
  8.4007115363644502E-01 a      2942     0   123     1    14
 -3.8931312358150183E-01 a      2943     0   123     1    15
  1.3730187536117813E-01 a      2944     0   123     1    16
 -1.3573185688129014E-01 a      2945     0   123     1    17
 -4.3837291783476662E-01 a      2946     0   123     1    18
 -1.0834365877955794E+00 a      2947     0   123     1    19
  1.2151389361777425E-01 a      2948     0   123     1    20
 -4.8022541369816302E-01 a      2949     0   123     1    21
 -3.6209095875481456E-01 a      2950     0   123     1    22
 -1.6945976656383446E-01 a      2951     0   123     1    23
  3.9795435950403762E-01 a      2952     0   123     1    24
  1.2556348996807403E+00 a      2953     0   124     1     1
 -2.1256912856553944E-01 a      2954     0   124     1     2
 -6.6268021989037584E-01 a      2955     0   124     1     3
 -3.3679847677331559E-01 a      2956     0   124     1     4
  4.1014643845093784E-01 a      2957     0   124     1     5
 -1.3380382260119925E+00 a      2958     0   124     1     6
  4.5706499018857222E-01 a      2959     0   124     1     7
 -4.5519246559273363E-01 a      2960     0   124     1     8
 -4.6567737415267224E-01 a      2961     0   124     1     9
  3.6509865232374700E-01 a      2962     0   124     1    10
 -1.5075749743979439E-01 a      2963     0   124     1    11
  7.8224169258317355E-01 a      2964     0   124     1    12
  9.4621295931951649E-02 a      2965     0   124     1    13
 -4.6641739364107709E-01 a      2966     0   124     1    14
 -1.5432305239573854E-01 a      2967     0   124     1    15
 -1.5785287488119644E+00 a      2968     0   124     1    16
 -7.4803410657812291E-02 a      2969     0   124     1    17
  6.6300224215486436E-01 a      2970     0   124     1    18
 -2.3720626868876997E+00 a      2971     0   124     1    19
 -1.4249541611162502E+00 a      2972     0   124     1    20
  8.0361648639046690E-01 a      2973     0   124     1    21
 -7.7763465224822703E-01 a      2974     0   124     1    22
  3.5857192929624533E-02 a      2975     0   124     1    23
  1.0783396972913228E+00 a      2976     0   124     1    24
 -5.7370794330518435E-02 b      2977     1     1
 -8.8350452685736602E-02 b      2978     1     2
  2.5056885774075909E-02 b      2979     1     3
  3.7688880384444186E-02 b      2980     1     4
 -1.1371792367019305E-01 b      2981     1     5
  9.5564584231817004E-02 b      2982     1     6
 -5.5406872552197776E-02 b      2983     1     7
  1.5177984669995745E-02 b      2984     1     8
  1.7024526639866416E-01 b      2985     1     9
  9.0583271940378254E-03 b      2986     1    10
 -6.8807632199886564E-03 b      2987     1    11
  7.1224095495156819E-02 b      2988     1    12
  5.0304460871144145E-02 b      2989     1    13
  1.1351126008422731E-02 b      2990     1    14
  1.0041292453085919E-01 b      2991     1    15
  8.6214301025801188E-02 b      2992     1    16
 -1.6010566325689982E-01 b      2993     1    17
 -1.8675850047134047E-02 b      2994     1    18
 -1.1875062129161416E-01 b      2995     1    19
  4.7613258788699979E-02 b      2996     1    20
  1.2056425483796966E-01 b      2997     1    21
  1.7789611353086873E-01 b      2998     1    22
 -5.9819174538774597E-02 b      2999     1    23
 -1.0927064634481319E-01 b      3000     1    24
 -7.0096877944791003E-01 a      3001     1     1     2     1
 -4.0453769119963928E-01 a      3002     1     1     2     2
 -2.7367756383171427E-01 a      3003     1     1     2     3
  1.8642130551976888E-01 a      3004     1     1     2     4
 -7.5796694504091364E-02 a      3005     1     1     2     5
 -1.6113088300546199E-01 a      3006     1     1     2     6
 -1.6978132693859666E-01 a      3007     1     1     2     7
  1.9573498070215631E-01 a      3008     1     1     2     8
 -3.7349153419357872E-01 a      3009     1     1     2     9
 -3.2104621401853006E-01 a      3010     1     1     2    10
 -2.1180461636091469E-01 a      3011     1     1     2    11
 -3.2064619702265179E-01 a      3012     1     1     2    12
 -1.3887924916410666E-01 a      3013     1     1     2    13
  3.1246898956509689E-01 a      3014     1     1     2    14
  5.6405083658293886E-01 a      3015     1     1     2    15
 -2.4834942751199499E-01 a      3016     1     1     2    16
 -6.1131173344312784E-01 a      3017     1     1     2    17
  2.4062210096247622E-01 a      3018     1     1     2    18
 -3.7979119112689186E-01 a      3019     1     1     2    19
 -6.8301429487713963E-02 a      3020     1     1     2    20
  1.2820044428327107E-01 a      3021     1     1     2    21
 -2.1396437854877443E-01 a      3022     1     1     2    22
  3.5695892990448280E-01 a      3023     1     1     2    23
  5.3062270652548704E-01 a      3024     1     1     2    24
  1.0169652173001256E-01 a      3025     1     2     2     1
 -1.2100866841868035E-01 a      3026     1     2     2     2
  4.4813102580301895E-01 a      3027     1     2     2     3
  8.3201420438153206E-02 a      3028     1     2     2     4
  2.2880557610368821E-01 a      3029     1     2     2     5
 -1.1208832896046418E-01 a      3030     1     2     2     6
 -2.2366812084081911E-01 a      3031     1     2     2     7
  4.7930580584933663E-01 a      3032     1     2     2     8
 -2.8941406113080653E-01 a      3033     1     2     2     9
  3.5914348686929964E-01 a      3034     1     2     2    10
 -7.1364553052325322E-02 a      3035     1     2     2    11
 -2.2904215522766339E-01 a      3036     1     2     2    12
  1.4194548320938738E-01 a      3037     1     2     2    13
  2.3170412899057877E-01 a      3038     1     2     2    14
  2.5857137475919132E-03 a      3039     1     2     2    15
  2.8694805285842762E-01 a      3040     1     2     2    16
  3.0158192116165661E-01 a      3041     1     2     2    17
  3.0807929233730325E-02 a      3042     1     2     2    18
  3.0015892527171889E-01 a      3043     1     2     2    19
  8.3946593637812178E-02 a      3044     1     2     2    20
 -4.1738041136197679E-01 a      3045     1     2     2    21
 -1.4994676495035222E-01 a      3046     1     2     2    22
  1.7261772795255009E-01 a      3047     1     2     2    23
  3.0357368220194880E-01 a      3048     1     2     2    24
  3.5591799251457522E-02 a      3049     1     3     2     1
 -3.1240119761639207E-01 a      3050     1     3     2     2
 -2.7707049332634448E-01 a      3051     1     3     2     3
 -3.2709731848592681E-02 a      3052     1     3     2     4
  2.7418808146600621E-01 a      3053     1     3     2     5
 -4.5644357103234318E-01 a      3054     1     3     2     6
  3.7671819129234327E-02 a      3055     1     3     2     7
  2.0007378491912997E-01 a      3056     1     3     2     8
 -1.5135663837754010E-01 a      3057     1     3     2     9
  4.1432839303634500E-01 a      3058     1     3     2    10
 -1.9937894535394129E-01 a      3059     1     3     2    11
  2.2928191116006436E-01 a      3060     1     3     2    12
  1.4806331491036862E-01 a      3061     1     3     2    13
  2.6880779244304520E-01 a      3062     1     3     2    14
 -2.9282584046479859E-01 a      3063     1     3     2    15
 -2.2628172721028104E-02 a      3064     1     3     2    16
  5.0884019116754747E-02 a      3065     1     3     2    17
  3.3346733595893896E-01 a      3066     1     3     2    18
  1.9218875923408332E-01 a      3067     1     3     2    19
  1.6984480260968451E-01 a      3068     1     3     2    20
  2.5734250480459953E-01 a      3069     1     3     2    21
 -3.3208998352297063E-02 a      3070     1     3     2    22
 -2.2642008048387680E-01 a      3071     1     3     2    23
  1.9144667801578902E-01 a      3072     1     3     2    24
 -3.2087263681111539E-01 a      3073     1     4     2     1
  9.2710327609962950E-02 a      3074     1     4     2     2
  5.3281558884214542E-01 a      3075     1     4     2     3
  3.4655330766939121E-02 a      3076     1     4     2     4
  1.8700429909242336E-01 a      3077     1     4     2     5
 -1.7065067561113337E-01 a      3078     1     4     2     6
 -1.7636009005242231E-01 a      3079     1     4     2     7
 -1.5135847348688092E-01 a      3080     1     4     2     8
 -9.0993507731340101E-02 a      3081     1     4     2     9
  1.9132907162476215E-01 a      3082     1     4     2    10
 -3.4130755525966261E-01 a      3083     1     4     2    11
 -2.3674607502785822E-01 a      3084     1     4     2    12
 -1.5939940237605305E-01 a      3085     1     4     2    13
  2.2803126508663274E-01 a      3086     1     4     2    14
  3.7561114388453715E-01 a      3087     1     4     2    15
 -1.5360747395625268E-01 a      3088     1     4     2    16
  2.1619344812355495E-01 a      3089     1     4     2    17
  5.9766209382947610E-01 a      3090     1     4     2    18
 -2.2677229196755619E-01 a      3091     1     4     2    19
 -6.0995267309321817E-02 a      3092     1     4     2    20
  4.3200230644930959E-01 a      3093     1     4     2    21
 -3.1554243114424685E-01 a      3094     1     4     2    22
  2.1563965339102270E-01 a      3095     1     4     2    23
  5.3433882607575020E-02 a      3096     1     4     2    24
 -4.8959337505946882E-01 a      3097     1     5     2     1
  1.7466050242831357E-01 a      3098     1     5     2     2
 -3.6497704130406289E-01 a      3099     1     5     2     3
  3.4282807787859598E-01 a      3100     1     5     2     4
  4.3890517211435875E-01 a      3101     1     5     2     5
 -4.7386865758101598E-01 a      3102     1     5     2     6
 -1.6265018380471263E-01 a      3103     1     5     2     7
 -6.3662493942218193E-02 a      3104     1     5     2     8
 -1.0474379817557065E-01 a      3105     1     5     2     9
 -2.8313080070183300E-01 a      3106     1     5     2    10
  6.3524161380388938E-02 a      3107     1     5     2    11
 -7.2739422873405901E-02 a      3108     1     5     2    12
 -4.0115053158201364E-01 a      3109     1     5     2    13
  5.1171232985110116E-01 a      3110     1     5     2    14
  3.4674018340187196E-01 a      3111     1     5     2    15
  6.0775980198385461E-02 a      3112     1     5     2    16
  2.0802608252540425E-01 a      3113     1     5     2    17
  5.6448734527157252E-01 a      3114     1     5     2    18
  9.2976168522046057E-02 a      3115     1     5     2    19
  1.5819829230000557E-01 a      3116     1     5     2    20
  2.9384211217003842E-01 a      3117     1     5     2    21
  4.7076556128985293E-02 a      3118     1     5     2    22
  1.2682757339595357E-01 a      3119     1     5     2    23
 -1.3042208353677454E-01 a      3120     1     5     2    24
 -2.2186774584629981E-01 a      3121     1     6     2     1
 -2.6940617832993519E-01 a      3122     1     6     2     2
 -5.5330442396203250E-01 a      3123     1     6     2     3
  1.5987961882744428E-01 a      3124     1     6     2     4
 -6.6065429467989892E-02 a      3125     1     6     2     5
 -2.4359506197322256E-01 a      3126     1     6     2     6
 -2.4923326986731931E-01 a      3127     1     6     2     7
  1.0736689265869260E-02 a      3128     1     6     2     8
  1.0214394558202481E-02 a      3129     1     6     2     9
  2.6130374916637222E-01 a      3130     1     6     2    10
  3.9439738119633710E-01 a      3131     1     6     2    11
  2.1116907315810701E-02 a      3132     1     6     2    12
 -1.1288548600169877E-01 a      3133     1     6     2    13
 -3.7993362024183902E-01 a      3134     1     6     2    14
  2.5760102535845786E-01 a      3135     1     6     2    15
 -3.9348239446055455E-01 a      3136     1     6     2    16
  1.1091165152895259E-01 a      3137     1     6     2    17
  3.1622053365083042E-01 a      3138     1     6     2    18
 -3.6049313770187430E-01 a      3139     1     6     2    19
  2.1809234483529458E-01 a      3140     1     6     2    20
 -2.7405969119786787E-02 a      3141     1     6     2    21
 -5.9699995655398378E-04 a      3142     1     6     2    22
 -7.1824463146635389E-02 a      3143     1     6     2    23
 -7.5591100613892098E-02 a      3144     1     6     2    24
 -1.4266188446713721E-01 a      3145     1     7     2     1
  5.1130870627994061E-02 a      3146     1     7     2     2
 -5.5666388071034667E-01 a      3147     1     7     2     3
 -9.1562204664313640E-02 a      3148     1     7     2     4
 -1.5769546900314094E-01 a      3149     1     7     2     5
 -3.9971350103003483E-01 a      3150     1     7     2     6
  1.9026153947566163E-01 a      3151     1     7     2     7
 -2.3569953733451940E-01 a      3152     1     7     2     8
  2.2479464750522959E-01 a      3153     1     7     2     9
  2.1014693776993257E-01 a      3154     1     7     2    10
  8.4104743125419199E-02 a      3155     1     7     2    11
  4.1567190275939592E-01 a      3156     1     7     2    12
 -5.0187375833162406E-01 a      3157     1     7     2    13
  9.9644405324005064E-02 a      3158     1     7     2    14
 -7.9115008123532904E-01 a      3159     1     7     2    15
  7.2391159181267720E-02 a      3160     1     7     2    16
 -2.0700874462884011E-01 a      3161     1     7     2    17
 -3.1038909964054878E-01 a      3162     1     7     2    18
  7.5369169631598665E-01 a      3163     1     7     2    19
 -1.7003256745490342E-01 a      3164     1     7     2    20
  8.8519438275173265E-02 a      3165     1     7     2    21
  4.9657898955639507E-01 a      3166     1     7     2    22
  9.7586816027736181E-02 a      3167     1     7     2    23
 -1.5848270552275093E-01 a      3168     1     7     2    24
 -2.7695513490601747E-01 a      3169     1     8     2     1
  1.6128958679889507E-01 a      3170     1     8     2     2
 -5.8308320058310006E-02 a      3171     1     8     2     3
 -5.0800890115676386E-02 a      3172     1     8     2     4
 -3.0807884410082944E-02 a      3173     1     8     2     5
  4.0018529896573862E-01 a      3174     1     8     2     6
  3.7495244501297501E-02 a      3175     1     8     2     7
  1.6221120479331861E-02 a      3176     1     8     2     8
  1.7493703175136266E-01 a      3177     1     8     2     9
 -2.8402317644492536E-01 a      3178     1     8     2    10
 -1.8661248226927916E-02 a      3179     1     8     2    11
 -1.7375877906545076E-01 a      3180     1     8     2    12
 -3.0073462209040919E-01 a      3181     1     8     2    13
  1.1276107841544702E-01 a      3182     1     8     2    14
  1.4286919698500636E-01 a      3183     1     8     2    15
  1.7380066525812690E-01 a      3184     1     8     2    16
 -3.0591782158910308E-01 a      3185     1     8     2    17
  3.2055391593971017E-01 a      3186     1     8     2    18
 -2.3707624870832297E-01 a      3187     1     8     2    19
  3.5592887806390300E-01 a      3188     1     8     2    20
  4.4284562325168864E-01 a      3189     1     8     2    21
 -4.3493881178062688E-01 a      3190     1     8     2    22
  2.3664377467511311E-02 a      3191     1     8     2    23
  3.9795149719963846E-01 a      3192     1     8     2    24
 -6.0736497497842756E-01 a      3193     1     9     2     1
  2.2901083886849202E-01 a      3194     1     9     2     2
  1.0267370257304284E-01 a      3195     1     9     2     3
  3.8469975446662924E-01 a      3196     1     9     2     4
  9.4258614897972798E-02 a      3197     1     9     2     5
  1.0867955094683361E-01 a      3198     1     9     2     6
 -2.9956917251447307E-01 a      3199     1     9     2     7
  8.2633652057755289E-02 a      3200     1     9     2     8
 -2.5871577919279681E-01 a      3201     1     9     2     9
  2.2928613836854761E-01 a      3202     1     9     2    10
 -1.6044980644215576E-01 a      3203     1     9     2    11
  1.0794566041024202E-01 a      3204     1     9     2    12
 -1.1956774547162799E-01 a      3205     1     9     2    13
 -6.9321889348134258E-01 a      3206     1     9     2    14
 -2.0470993432772511E-01 a      3207     1     9     2    15
  2.6306856360138814E-01 a      3208     1     9     2    16
  2.0224769079758631E-01 a      3209     1     9     2    17
 -3.7453870923169941E-01 a      3210     1     9     2    18
 -4.7926289143533994E-02 a      3211     1     9     2    19
  1.3556896748022101E-01 a      3212     1     9     2    20
 -2.9304169960523024E-01 a      3213     1     9     2    21
  4.1834869061459179E-01 a      3214     1     9     2    22
 -2.2033881813554659E-01 a      3215     1     9     2    23
 -3.6740165080808845E-01 a      3216     1     9     2    24
  5.0689907128477396E-01 a      3217     1    10     2     1
  2.6679662693229844E-01 a      3218     1    10     2     2
  1.2609243301383974E-01 a      3219     1    10     2     3
  2.7567148666955765E-01 a      3220     1    10     2     4
 -6.7461901783511380E-01 a      3221     1    10     2     5
 -1.4660741976621958E-01 a      3222     1    10     2     6
  1.5164741792637682E-01 a      3223     1    10     2     7
 -2.8265051123492990E-01 a      3224     1    10     2     8
 -3.7953216071674817E-01 a      3225     1    10     2     9
 -7.9909924064949192E-02 a      3226     1    10     2    10
  2.6390941128100271E-02 a      3227     1    10     2    11
  6.4737039158639664E-01 a      3228     1    10     2    12
  3.3926134032525168E-01 a      3229     1    10     2    13
 -2.1149503335368341E-01 a      3230     1    10     2    14
 -2.2404306252228842E-01 a      3231     1    10     2    15
 -2.3737472009810237E-01 a      3232     1    10     2    16
 -3.7415074805552595E-01 a      3233     1    10     2    17
  3.8945549970948158E-02 a      3234     1    10     2    18
  1.9040723663984588E-01 a      3235     1    10     2    19
 -3.0776114870342340E-02 a      3236     1    10     2    20
  3.9256489338443606E-01 a      3237     1    10     2    21
  2.1152312340846416E-01 a      3238     1    10     2    22
 -6.3242461624269564E-01 a      3239     1    10     2    23
 -1.0905610194742195E-01 a      3240     1    10     2    24
 -1.1505261981166774E-02 a      3241     1    11     2     1
 -4.5389158837913141E-01 a      3242     1    11     2     2
  7.7621526311614050E-02 a      3243     1    11     2     3
  8.7952001931590987E-02 a      3244     1    11     2     4
 -2.4016405240634683E-02 a      3245     1    11     2     5
 -3.8779679119075489E-01 a      3246     1    11     2     6
 -4.4586247333712808E-01 a      3247     1    11     2     7
 -3.1224599390300947E-02 a      3248     1    11     2     8
 -2.5997995380176075E-01 a      3249     1    11     2     9
  1.6590285694057588E-01 a      3250     1    11     2    10
 -4.0999998290316808E-01 a      3251     1    11     2    11
  5.0663266758833780E-01 a      3252     1    11     2    12
  4.9429495188542111E-01 a      3253     1    11     2    13
 -9.8973772091139001E-01 a      3254     1    11     2    14
 -3.1704993530439934E-01 a      3255     1    11     2    15
  2.5622173268506976E-01 a      3256     1    11     2    16
  1.1499746943391301E-01 a      3257     1    11     2    17
 -5.4290290854843493E-01 a      3258     1    11     2    18
  5.6606651757772697E-01 a      3259     1    11     2    19
 -4.5299958231591309E-01 a      3260     1    11     2    20
 -4.1733293047942133E-01 a      3261     1    11     2    21
  3.6241340498628605E-01 a      3262     1    11     2    22
 -3.0572032088381984E-01 a      3263     1    11     2    23
 -7.3226470113650244E-01 a      3264     1    11     2    24
  2.7303456138269516E-01 a      3265     1    12     2     1
 -4.1859283343856912E-01 a      3266     1    12     2     2
  1.2027971067040170E-01 a      3267     1    12     2     3
 -4.7936281635775110E-02 a      3268     1    12     2     4
 -2.2477364382979793E-02 a      3269     1    12     2     5
  1.4780749430053861E-01 a      3270     1    12     2     6
  1.7971613371184367E-01 a      3271     1    12     2     7
 -2.0265580167287890E-02 a      3272     1    12     2     8
  2.1381101546612866E-01 a      3273     1    12     2     9
 -3.0746045391734627E-02 a      3274     1    12     2    10
  2.0354861370589156E-01 a      3275     1    12     2    11
  1.5737141730716830E-01 a      3276     1    12     2    12
 -7.0994866132000248E-02 a      3277     1    12     2    13
 -1.8712459129231704E-01 a      3278     1    12     2    14
  3.2443401717552911E-01 a      3279     1    12     2    15
 -2.5594602847820225E-01 a      3280     1    12     2    16
  1.4365869834597625E-01 a      3281     1    12     2    17
 -3.0973197524896096E-01 a      3282     1    12     2    18
  1.4957149448731253E-02 a      3283     1    12     2    19
 -7.4410832045683398E-02 a      3284     1    12     2    20
 -1.1527573570704998E-01 a      3285     1    12     2    21
  5.0392660123449611E-05 a      3286     1    12     2    22
  1.4560537938425505E-01 a      3287     1    12     2    23
  2.4304273340731267E-01 a      3288     1    12     2    24
 -4.4852525453761359E-02 a      3289     1    13     2     1
  1.1401258416370101E-01 a      3290     1    13     2     2
 -7.4039847012672877E-01 a      3291     1    13     2     3
 -3.8449924460701682E-02 a      3292     1    13     2     4
 -7.5609223408970139E-01 a      3293     1    13     2     5
 -2.9459173692272389E-01 a      3294     1    13     2     6
 -2.0900431229033380E-02 a      3295     1    13     2     7
  3.3006109457223465E-01 a      3296     1    13     2     8
 -3.3893923868348280E-01 a      3297     1    13     2     9
