################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7610447421587466E-01 a      5174     0   216     1    14
  6.6625555103914907E-02 a      5175     0   216     1    15
  2.7424180227259388E-02 a      5176     0   216     1    16
 -6.3624218946230396E-02 a      5177     0   216     1    17
  3.5879900910138524E-03 a      5178     0   216     1    18
 -1.0283838551294100E-01 a      5179     0   216     1    19
  2.3569135511012886E-02 a      5180     0   216     1    20
  2.7085222713616414E-01 a      5181     0   216     1    21
 -7.4720689984977565E-02 a      5182     0   216     1    22
 -3.9739841812504811E-02 a      5183     0   216     1    23
  5.6648659722592115E-02 a      5184     0   216     1    24
  8.2800620142414794E-02 a      5185     0   217     1     1
  1.0800017095513302E-01 a      5186     0   217     1     2
 -1.0944509271901201E-01 a      5187     0   217     1     3
  1.0131957026613087E-01 a      5188     0   217     1     4
 -1.6515347358270818E-01 a      5189     0   217     1     5
 -1.3165912389105572E-01 a      5190     0   217     1     6
  1.9742864844752109E-01 a      5191     0   217     1     7
  7.7837002884790507E-02 a      5192     0   217     1     8
 -1.4516013789676124E-02 a      5193     0   217     1     9
 -7.8373038332430284E-02 a      5194     0   217     1    10
 -8.5238288381858207E-02 a      5195     0   217     1    11
 -1.5160015488576975E-01 a      5196     0   217     1    12
  9.8583743583163630E-02 a      5197     0   217     1    13
  5.5841131936263527E-02 a      5198     0   217     1    14
  7.2569819755682205E-02 a      5199     0   217     1    15
  1.8895923247956418E-02 a      5200     0   217     1    16
 -3.2388630932166274E-01 a      5201     0   217     1    17
  3.1755743061291933E-02 a      5202     0   217     1    18
  3.4553475774447638E-02 a      5203     0   217     1    19
  4.2329230171277224E-02 a      5204     0   217     1    20
 -2.1721132438266868E-02 a      5205     0   217     1    21
  4.5703201066454591E-02 a      5206     0   217     1    22
 -2.5666952256854787E-02 a      5207     0   217     1    23
 -1.7904528935558567E-01 a      5208     0   217     1    24
  5.8181219243676981E-02 a      5209     0   218     1     1
 -1.9840140965311292E-02 a      5210     0   218     1     2
 -5.9778227241546786E-02 a      5211     0   218     1     3
  8.4680342714509263E-02 a      5212     0   218     1     4
 -9.8890769646306498E-03 a      5213     0   218     1     5
  7.4320630011381533E-02 a      5214     0   218     1     6
  2.3211240294865471E-01 a      5215     0   218     1     7
  8.2868598936168020E-02 a      5216     0   218     1     8
  4.4326901824035059E-03 a      5217     0   218     1     9
  7.1443286353698260E-02 a      5218     0   218     1    10
 -7.8522550632736679E-02 a      5219     0   218     1    11
  2.3005157816500192E-02 a      5220     0   218     1    12
  1.9137957727805763E-01 a      5221     0   218     1    13
  1.0694645027245191E-02 a      5222     0   218     1    14
  6.9423881548983435E-02 a      5223     0   218     1    15
 -7.0712459620073304E-02 a      5224     0   218     1    16
 -1.3491465398212879E-02 a      5225     0   218     1    17
  1.5344187671879089E-02 a      5226     0   218     1    18
  1.1994153095624448E-01 a      5227     0   218     1    19
  1.1753915226074828E-01 a      5228     0   218     1    20
  2.3263986428902015E-02 a      5229     0   218     1    21
  2.9202530935849069E-02 a      5230     0   218     1    22
  1.6315995325562457E-01 a      5231     0   218     1    23
  1.9859074939063283E-02 a      5232     0   218     1    24
  9.5483432769881624E-03 a      5233     0   219     1     1
  4.4489901935395038E-02 a      5234     0   219     1     2
  3.4596409048095682E-02 a      5235     0   219     1     3
  1.0615735680817315E-01 a      5236     0   219     1     4
 -4.3394243129493963E-02 a      5237     0   219     1     5
  1.3586760205901680E-01 a      5238     0   219     1     6
 -6.4950197229557027E-02 a      5239     0   219     1     7
 -2.7448631347451756E-02 a      5240     0   219     1     8
  2.1320606798319397E-01 a      5241     0   219     1     9
 -6.9407062695187302E-02 a      5242     0   219     1    10
 -5.8313671039177235E-02 a      5243     0   219     1    11
  6.1470592968460913E-02 a      5244     0   219     1    12
 -9.4908269192344449E-02 a      5245     0   219     1    13
 -2.3385734648987022E-01 a      5246     0   219     1    14
 -1.2274437514547720E-01 a      5247     0   219     1    15
 -5.8297378019257301E-02 a      5248     0   219     1    16
  8.4570992796134149E-03 a      5249     0   219     1    17
  5.4425062286962894E-02 a      5250     0   219     1    18
  9.5700967810827375E-02 a      5251     0   219     1    19
 -1.1468947322587848E-01 a      5252     0   219     1    20
  9.1068632715508066E-02 a      5253     0   219     1    21
 -7.3085287469167926E-02 a      5254     0   219     1    22
 -4.9184001684757082E-02 a      5255     0   219     1    23
 -5.0142046351553407E-02 a      5256     0   219     1    24
  2.0065242898324695E-01 a      5257     0   220     1     1
  4.7178380687595507E-02 a      5258     0   220     1     2
 -1.6428678199962143E-01 a      5259     0   220     1     3
  5.2399902356134197E-02 a      5260     0   220     1     4
  2.3899642701060767E-02 a      5261     0   220     1     5
 -7.8171661740326012E-02 a      5262     0   220     1     6
 -2.5448040618377202E-02 a      5263     0   220     1     7
 -4.5082794940702060E-02 a      5264     0   220     1     8
  7.4144340891995730E-02 a      5265     0   220     1     9
  4.4463652407378269E-02 a      5266     0   220     1    10
 -4.8971543948077220E-02 a      5267     0   220     1    11
  1.3651558154853455E-01 a      5268     0   220     1    12
 -1.0637252717859895E-03 a      5269     0   220     1    13
 -1.0210711653476495E-01 a      5270     0   220     1    14
 -4.4188368209826863E-02 a      5271     0   220     1    15
 -5.2714096277395497E-02 a      5272     0   220     1    16
  1.8940066747102274E-01 a      5273     0   220     1    17
  3.0642323532031689E-02 a      5274     0   220     1    18
  8.0480627902779434E-02 a      5275     0   220     1    19
  1.9267387351614826E-01 a      5276     0   220     1    20
  8.9689788419595531E-02 a      5277     0   220     1    21
 -8.3605220214223661E-02 a      5278     0   220     1    22
 -9.5350331920989476E-02 a      5279     0   220     1    23
  1.2930929424917093E-01 a      5280     0   220     1    24
 -1.3272131315860570E-02 a      5281     0   221     1     1
  8.8702234507934390E-03 a      5282     0   221     1     2
 -6.3859093985458526E-02 a      5283     0   221     1     3
 -1.7968919984142312E-01 a      5284     0   221     1     4
 -1.2945365402823686E-01 a      5285     0   221     1     5
 -6.9722849924989047E-02 a      5286     0   221     1     6
 -1.1546424927976759E-02 a      5287     0   221     1     7
  1.0014321688640637E-01 a      5288     0   221     1     8
  1.6070807477588403E-01 a      5289     0   221     1     9
 -4.3573464980596270E-02 a      5290     0   221     1    10
  1.2707525359992411E-01 a      5291     0   221     1    11
 -2.4277762839411898E-01 a      5292     0   221     1    12
  2.4496465301486515E-02 a      5293     0   221     1    13
  1.2824571472512425E-01 a      5294     0   221     1    14
 -1.3423221653051620E-01 a      5295     0   221     1    15
 -1.9402258656990312E-01 a      5296     0   221     1    16
 -1.1956679993435342E-02 a      5297     0   221     1    17
  1.4757775812910434E-01 a      5298     0   221     1    18
  2.5220637500398241E-01 a      5299     0   221     1    19
  9.4538827103126180E-03 a      5300     0   221     1    20
 -1.5689687519814297E-01 a      5301     0   221     1    21
  6.4726785945443691E-02 a      5302     0   221     1    22
  7.3192556259430899E-02 a      5303     0   221     1    23
 -8.2179088138029391E-02 a      5304     0   221     1    24
  9.6864440200822965E-02 a      5305     0   222     1     1
  6.4512766475814803E-02 a      5306     0   222     1     2
 -1.0542530816719869E-01 a      5307     0   222     1     3
 -1.8019800076084877E-01 a      5308     0   222     1     4
  7.2668576598380788E-02 a      5309     0   222     1     5
  1.6653559570583651E-01 a      5310     0   222     1     6
  3.8990098871419729E-02 a      5311     0   222     1     7
  1.4331641161400305E-01 a      5312     0   222     1     8
 -7.2480787882891279E-02 a      5313     0   222     1     9
  5.3250840283481531E-02 a      5314     0   222     1    10
 -2.3989880620733522E-02 a      5315     0   222     1    11
 -1.3021896858086712E-01 a      5316     0   222     1    12
  6.9897133450708845E-02 a      5317     0   222     1    13
  1.4099692737290867E-01 a      5318     0   222     1    14
 -1.3111861125306920E-01 a      5319     0   222     1    15
  3.5035606984461162E-02 a      5320     0   222     1    16
  1.0411023769759031E-01 a      5321     0   222     1    17
  4.8529654038232097E-02 a      5322     0   222     1    18
 -3.1349191505220093E-03 a      5323     0   222     1    19
 -2.4638320307575207E-02 a      5324     0   222     1    20
 -1.9924048090504183E-04 a      5325     0   222     1    21
  5.0300139866538161E-02 a      5326     0   222     1    22
 -1.0840296187005985E-01 a      5327     0   222     1    23
 -8.9016738112788513E-02 a      5328     0   222     1    24
  1.6793679914418694E-01 a      5329     0   223     1     1
 -9.0601482562583033E-02 a      5330     0   223     1     2
  7.0071605313415414E-02 a      5331     0   223     1     3
 -1.0775693946581810E-01 a      5332     0   223     1     4
 -4.9789868382520480E-03 a      5333     0   223     1     5
 -1.0300906678873867E-01 a      5334     0   223     1     6
 -6.5199997919080807E-02 a      5335     0   223     1     7
  6.3347917318684901E-02 a      5336     0   223     1     8
 -4.1081413859975033E-02 a      5337     0   223     1     9
 -1.7450072762317420E-01 a      5338     0   223     1    10
  4.7558532346148805E-02 a      5339     0   223     1    11
 -7.4848241120273468E-02 a      5340     0   223     1    12
 -2.6483368525791369E-04 a      5341     0   223     1    13
 -1.8699885389083917E-01 a      5342     0   223     1    14
  4.8525306659947844E-02 a      5343     0   223     1    15
 -6.8103629420950620E-02 a      5344     0   223     1    16
 -1.7812536048168900E-01 a      5345     0   223     1    17
  1.7920784148325677E-01 a      5346     0   223     1    18
 -7.1327189227665580E-02 a      5347     0   223     1    19
  5.0348275178570545E-02 a      5348     0   223     1    20
 -3.0272934446772631E-02 a      5349     0   223     1    21
 -1.3506704890423582E-01 a      5350     0   223     1    22
 -1.8222070356181097E-01 a      5351     0   223     1    23
  9.2304689770893525E-02 a      5352     0   223     1    24
 -1.1120135534285065E-01 a      5353     0   224     1     1
  8.4978991718442282E-02 a      5354     0   224     1     2
  1.2158296243199399E-01 a      5355     0   224     1     3
 -1.0327645800860380E-02 a      5356     0   224     1     4
 -2.9165557472188380E-02 a      5357     0   224     1     5
  7.4308537505746911E-02 a      5358     0   224     1     6
 -1.3815921454835417E-01 a      5359     0   224     1     7
 -6.0757432622589334E-02 a      5360     0   224     1     8
 -1.0382569376792040E-01 a      5361     0   224     1     9
 -3.0843879183928748E-02 a      5362     0   224     1    10
 -1.1798213638116218E-02 a      5363     0   224     1    11
  1.1604701118520928E-01 a      5364     0   224     1    12
  8.5337773398221226E-02 a      5365     0   224     1    13
  6.6718572023192452E-02 a      5366     0   224     1    14
 -2.6825975569060859E-02 a      5367     0   224     1    15
  8.5720487004943599E-02 a      5368     0   224     1    16
  6.9876373801649849E-02 a      5369     0   224     1    17
  6.5830990995428976E-03 a      5370     0   224     1    18
  1.0720997515185661E-02 a      5371     0   224     1    19
 -2.1603813103923694E-01 a      5372     0   224     1    20
 -2.1634079847404183E-01 a      5373     0   224     1    21
  6.8141102606960671E-02 a      5374     0   224     1    22
 -1.1462437016853567E-01 a      5375     0   224     1    23
 -1.3209772410497767E-01 a      5376     0   224     1    24
  1.2753950761083280E-01 a      5377     0   225     1     1
  8.4160165776007337E-02 a      5378     0   225     1     2
  1.1971892130210353E-01 a      5379     0   225     1     3
 -9.0441177129020958E-02 a      5380     0   225     1     4
  2.6045530177403745E-02 a      5381     0   225     1     5
 -3.3538292654799039E-02 a      5382     0   225     1     6
  9.2162596516560780E-02 a      5383     0   225     1     7
 -4.0968963004362972E-02 a      5384     0   225     1     8
  2.4852955487116451E-02 a      5385     0   225     1     9
  1.0849555575024139E-01 a      5386     0   225     1    10
  9.1626905110272869E-02 a      5387     0   225     1    11
 -3.9165031208295877E-02 a      5388     0   225     1    12
  1.1713136937038000E-02 a      5389     0   225     1    13
 -3.9249221610655902E-02 a      5390     0   225     1    14
 -4.9402996385732680E-02 a      5391     0   225     1    15
 -4.3514142986103052E-02 a      5392     0   225     1    16
 -1.5729882713461350E-02 a      5393     0   225     1    17
 -1.5651240999570010E-03 a      5394     0   225     1    18
 -1.5784606740968327E-01 a      5395     0   225     1    19
 -1.7383384901311014E-01 a      5396     0   225     1    20
  9.3929272096866592E-02 a      5397     0   225     1    21
 -6.5883066098800555E-02 a      5398     0   225     1    22
 -1.4775350942683708E-02 a      5399     0   225     1    23
 -2.2166161420596780E-02 a      5400     0   225     1    24
  1.9895615324054122E-02 a      5401     0   226     1     1
  2.5491217463869564E-01 a      5402     0   226     1     2
 -1.4954551226204960E-01 a      5403     0   226     1     3
 -7.2112523644520185E-02 a      5404     0   226     1     4
  5.8744374348506018E-02 a      5405     0   226     1     5
  1.1644265251476520E-01 a      5406     0   226     1     6
  8.8541132061810454E-02 a      5407     0   226     1     7
 -1.4576941469291907E-01 a      5408     0   226     1     8
  1.1146689661816073E-01 a      5409     0   226     1     9
  4.5861208907302518E-02 a      5410     0   226     1    10
 -3.5832849629537150E-01 a      5411     0   226     1    11
  8.3473428451138351E-02 a      5412     0   226     1    12
 -3.2784912800980850E-02 a      5413     0   226     1    13
  5.8337207882690504E-03 a      5414     0   226     1    14
 -2.1738048414575360E-02 a      5415     0   226     1    15
 -1.1403824377118815E-01 a      5416     0   226     1    16
 -1.4456321871918499E-02 a      5417     0   226     1    17
  9.2620835738863469E-02 a      5418     0   226     1    18
  5.6754559977848132E-02 a      5419     0   226     1    19
 -2.0614703493044999E-02 a      5420     0   226     1    20
  6.2715635797825062E-02 a      5421     0   226     1    21
  1.2457564809873212E-01 a      5422     0   226     1    22
 -3.3769275554961231E-03 a      5423     0   226     1    23
  2.5022897846403366E-02 a      5424     0   226     1    24
 -2.8248077102900258E-02 a      5425     0   227     1     1
 -7.0433007670579542E-02 a      5426     0   227     1     2
  3.2763863455041388E-03 a      5427     0   227     1     3
  6.3178946538516537E-02 a      5428     0   227     1     4
 -7.2917603689303903E-02 a      5429     0   227     1     5
  1.3738347285129526E-01 a      5430     0   227     1     6
  9.3369259425136204E-03 a      5431     0   227     1     7
 -9.9555995378294307E-02 a      5432     0   227     1     8
  2.2228174413169960E-01 a      5433     0   227     1     9
 -1.7774273967147788E-01 a      5434     0   227     1    10
 -1.0312328721928853E-02 a      5435     0   227     1    11
  1.1330643515987894E-01 a      5436     0   227     1    12
  3.2769136865631737E-02 a      5437     0   227     1    13
  1.1216356912458111E-01 a      5438     0   227     1    14
  7.9785132660157507E-02 a      5439     0   227     1    15
  1.0718136601461613E-01 a      5440     0   227     1    16
 -5.5884134032796365E-02 a      5441     0   227     1    17
 -3.1707824007207931E-02 a      5442     0   227     1    18
 -7.9921854448905524E-02 a      5443     0   227     1    19
 -1.8167313211570410E-01 a      5444     0   227     1    20
 -1.7380793049076057E-01 a      5445     0   227     1    21
 -8.2760468135840065E-02 a      5446     0   227     1    22
 -6.4605831898661259E-02 a      5447     0   227     1    23
 -9.5036404348322917E-02 a      5448     0   227     1    24
  4.4384275548391229E-02 a      5449     0   228     1     1
  6.9825872177557105E-02 a      5450     0   228     1     2
 -1.1773496649655239E-01 a      5451     0   228     1     3
 -2.5623992765541603E-01 a      5452     0   228     1     4
  5.2337497482749018E-02 a      5453     0   228     1     5
  1.4751895216266286E-01 a      5454     0   228     1     6
 -2.9048303703895262E-01 a      5455     0   228     1     7
 -7.7138276354878757E-02 a      5456     0   228     1     8
  6.6081317999162656E-02 a      5457     0   228     1     9
 -1.0076931825796395E-01 a      5458     0   228     1    10
  7.4218935493735747E-02 a      5459     0   228     1    11
  3.3652310963534292E-02 a      5460     0   228     1    12
  2.6048337032212206E-02 a      5461     0   228     1    13
 -1.9114205712957255E-01 a      5462     0   228     1    14
 -1.2696289494170208E-02 a      5463     0   228     1    15
  1.8070960440128125E-01 a      5464     0   228     1    16
  6.6849592644157477E-02 a      5465     0   228     1    17
 -5.1867020745356700E-02 a      5466     0   228     1    18
 -9.8974594416147449E-02 a      5467     0   228     1    19
 -1.0444480138366781E-01 a      5468     0   228     1    20
 -3.0296028837717653E-01 a      5469     0   228     1    21
  6.0923727797152750E-02 a      5470     0   228     1    22
 -6.1967875256844641E-02 a      5471     0   228     1    23
  1.2231292896047997E-01 a      5472     0   228     1    24
  4.9327039415086399E-02 a      5473     0   229     1     1
 -8.9608072855139956E-02 a      5474     0   229     1     2
  6.3373227445545494E-02 a      5475     0   229     1     3
  6.4771558181614286E-02 a      5476     0   229     1     4
  7.3515695775205711E-02 a      5477     0   229     1     5
 -8.2192887618166399E-02 a      5478     0   229     1     6
  1.1616880704587539E-01 a      5479     0   229     1     7
 -3.4243920412430483E-02 a      5480     0   229     1     8
  4.1264411033619892E-02 a      5481     0   229     1     9
 -9.3828238180288029E-02 a      5482     0   229     1    10
 -1.2225126065996569E-01 a      5483     0   229     1    11
 -1.7924957887959524E-02 a      5484     0   229     1    12
 -4.1949572506523057E-02 a      5485     0   229     1    13
 -1.2779457915042208E-01 a      5486     0   229     1    14
  7.2428197465271488E-02 a      5487     0   229     1    15
  5.5109598707678273E-02 a      5488     0   229     1    16
 -9.8523680961194932E-02 a      5489     0   229     1    17
  1.4776378898245207E-01 a      5490     0   229     1    18
  1.3702131839744663E-01 a      5491     0   229     1    19
 -7.9130412023694169E-02 a      5492     0   229     1    20
 -2.6296818936550490E-02 a      5493     0   229     1    21
 -9.6244402856570169E-02 a      5494     0   229     1    22
  2.8973157638025504E-01 a      5495     0   229     1    23
  1.1348351294389440E-01 a      5496     0   229     1    24
  2.1653715686700048E-01 a      5497     0   230     1     1
 -6.2367801110143090E-02 a      5498     0   230     1     2
 -1.1628957182669439E-01 a      5499     0   230     1     3
 -2.1329278464519968E-01 a      5500     0   230     1     4
 -1.2963410376418055E-01 a      5501     0   230     1     5
  1.0851372806486258E-01 a      5502     0   230     1     6
  1.4316488758810175E-01 a      5503     0   230     1     7
  1.5845142700847928E-01 a      5504     0   230     1     8
  5.4699528976754785E-02 a      5505     0   230     1     9
  1.7139543669303151E-01 a      5506     0   230     1    10
 -1.5461034464038631E-01 a      5507     0   230     1    11
  1.8347413221936539E-02 a      5508     0   230     1    12
 -2.6565119745308303E-02 a      5509     0   230     1    13
  1.7353815850879188E-02 a      5510     0   230     1    14
  1.4128207798255754E-01 a      5511     0   230     1    15
  3.6502146213389569E-02 a      5512     0   230     1    16
  8.5016268293369113E-02 a      5513     0   230     1    17
  1.0946408687609646E-02 a      5514     0   230     1    18
  2.3723523566879838E-02 a      5515     0   230     1    19
  1.7921072722061884E-01 a      5516     0   230     1    20
  1.3924810247413827E-02 a      5517     0   230     1    21
 -3.3137925552628580E-02 a      5518     0   230     1    22
  1.9109007601248135E-02 a      5519     0   230     1    23
 -1.1859003044669511E-01 a      5520     0   230     1    24
  1.5710389611371511E-02 a      5521     0   231     1     1
 -2.5431066146269093E-02 a      5522     0   231     1     2
 -8.7417549514765824E-02 a      5523     0   231     1     3
 -9.0200218358389254E-03 a      5524     0   231     1     4
 -9.6032082337510385E-02 a      5525     0   231     1     5
  6.0389510757973136E-02 a      5526     0   231     1     6
 -1.4059213307665630E-01 a      5527     0   231     1     7
  7.8781706147042663E-02 a      5528     0   231     1     8
 -5.9309622416282841E-02 a      5529     0   231     1     9
  5.9038964689930855E-02 a      5530     0   231     1    10
 -3.4423494043519604E-02 a      5531     0   231     1    11
 -1.7622034667565942E-02 a      5532     0   231     1    12
  7.8383065872758131E-02 a      5533     0   231     1    13
  1.9841590961751063E-01 a      5534     0   231     1    14
  4.8365918723526170E-02 a      5535     0   231     1    15
  1.6219249575566486E-01 a      5536     0   231     1    16
  3.5656448089467878E-02 a      5537     0   231     1    17
  4.8467229346018971E-02 a      5538     0   231     1    18
 -8.7033040785663665E-02 a      5539     0   231     1    19
 -1.0216517986159548E-01 a      5540     0   231     1    20
  1.3634053659486479E-02 a      5541     0   231     1    21
 -6.8581582112210979E-02 a      5542     0   231     1    22
  3.7689115481326328E-03 a      5543     0   231     1    23
 -3.5063646268470375E-02 a      5544     0   231     1    24
 -2.7418592752226828E-02 a      5545     0   232     1     1
  1.5051653461212725E-01 a      5546     0   232     1     2
 -1.4024923376717038E-01 a      5547     0   232     1     3
 -2.6238098859163363E-02 a      5548     0   232     1     4
  1.0615507742150168E-01 a      5549     0   232     1     5
 -1.1651507537871723E-01 a      5550     0   232     1     6
 -4.9681300235584890E-02 a      5551     0   232     1     7
  1.3536445178278667E-01 a      5552     0   232     1     8
  7.5562102152871152E-03 a      5553     0   232     1     9
 -5.5395211404604766E-02 a      5554     0   232     1    10
  7.3672591377466262E-02 a      5555     0   232     1    11
 -1.5782708802106998E-01 a      5556     0   232     1    12
  4.1419092337663013E-02 a      5557     0   232     1    13
 -1.9181184800576359E-02 a      5558     0   232     1    14
  2.1371393213314480E-01 a      5559     0   232     1    15
 -9.1440314748335375E-02 a      5560     0   232     1    16
  4.4328931849146713E-02 a      5561     0   232     1    17
  4.4437388382660176E-02 a      5562     0   232     1    18
 -1.4402883971468550E-01 a      5563     0   232     1    19
  1.7052854526715972E-02 a      5564     0   232     1    20
 -1.2176490144743177E-01 a      5565     0   232     1    21
  1.1253007196291327E-01 a      5566     0   232     1    22
  1.6644114850719074E-01 a      5567     0   232     1    23
  1.1919880443579766E-02 a      5568     0   232     1    24
  9.1809733418893050E-02 a      5569     0   233     1     1
  1.8122512872078764E-01 a      5570     0   233     1     2
  6.6244945853423123E-02 a      5571     0   233     1     3
 -6.9478141610725130E-02 a      5572     0   233     1     4
  1.5058368837311689E-01 a      5573     0   233     1     5
  1.6021590194332608E-01 a      5574     0   233     1     6
 -2.7522553555291780E-02 a      5575     0   233     1     7
  3.8514654255577443E-02 a      5576     0   233     1     8
  1.9731050816879998E-02 a      5577     0   233     1     9
 -1.1411001241337118E-01 a      5578     0   233     1    10
  4.2319388994281719E-02 a      5579     0   233     1    11
 -1.9997943433780026E-02 a      5580     0   233     1    12
 -1.2740756113519763E-01 a      5581     0   233     1    13
 -1.1246708635931364E-01 a      5582     0   233     1    14
  1.9202816930177921E-01 a      5583     0   233     1    15
 -7.4990513962203673E-02 a      5584     0   233     1    16
 -3.5042551344339458E-02 a      5585     0   233     1    17
  1.2555568961199819E-02 a      5586     0   233     1    18
  1.2957043507261876E-01 a      5587     0   233     1    19
 -2.4802061842598086E-01 a      5588     0   233     1    20
 -1.2423546887451917E-01 a      5589     0   233     1    21
 -1.1602488654658004E-01 a      5590     0   233     1    22
  8.2779531811401894E-02 a      5591     0   233     1    23
 -1.6276152152778045E-01 a      5592     0   233     1    24
  8.4246310898513935E-02 a      5593     0   234     1     1
 -6.9031005764268086E-02 a      5594     0   234     1     2
 -2.4125412246845279E-02 a      5595     0   234     1     3
 -2.6076758545219413E-02 a      5596     0   234     1     4
  1.3396115472955284E-02 a      5597     0   234     1     5
  6.8979288653135684E-04 a      5598     0   234     1     6
 -1.0717060394772172E-01 a      5599     0   234     1     7
  6.0725409860448564E-03 a      5600     0   234     1     8
 -1.2374693479098579E-01 a      5601     0   234     1     9
 -5.5174528128550164E-02 a      5602     0   234     1    10
  2.7820010544652929E-01 a      5603     0   234     1    11
 -8.6075654096209583E-02 a      5604     0   234     1    12
 -1.4516428612421320E-01 a      5605     0   234     1    13
  4.1172865397016069E-02 a      5606     0   234     1    14
  8.7453694283160782E-03 a      5607     0   234     1    15
  3.5759642374652255E-02 a      5608     0   234     1    16
 -3.9414953284432640E-02 a      5609     0   234     1    17
  9.9831734047890433E-02 a      5610     0   234     1    18
 -8.7665099596507312E-02 a      5611     0   234     1    19
 -8.0745657324826123E-02 a      5612     0   234     1    20
 -3.0233747825856189E-01 a      5613     0   234     1    21
 -1.0529938433076966E-01 a      5614     0   234     1    22
 -8.0611030251150378E-02 a      5615     0   234     1    23
  2.9245428025502417E-02 a      5616     0   234     1    24
 -8.0862745106327669E-02 a      5617     0   235     1     1
 -6.2819713311830609E-03 a      5618     0   235     1     2
  7.5914469411063486E-04 a      5619     0   235     1     3
  1.6958666714427309E-01 a      5620     0   235     1     4
  3.5076259092781732E-02 a      5621     0   235     1     5
  1.0135971425482648E-02 a      5622     0   235     1     6
 -7.3321244263552812E-02 a      5623     0   235     1     7
 -1.3403136411694574E-01 a      5624     0   235     1     8
  1.2586412819813186E-01 a      5625     0   235     1     9
 -1.0726859067819164E-01 a      5626     0   235     1    10
  7.6027695660947844E-02 a      5627     0   235     1    11
  5.6170305449772293E-02 a      5628     0   235     1    12
  2.0083325105728019E-02 a      5629     0   235     1    13
  1.0031574740004341E-01 a      5630     0   235     1    14
  1.4009638441890748E-01 a      5631     0   235     1    15
 -1.4352944213063809E-01 a      5632     0   235     1    16
 -4.3307920588643523E-02 a      5633     0   235     1    17
 -1.2231488024408164E-01 a      5634     0   235     1    18
 -2.0255198671900232E-01 a      5635     0   235     1    19
 -1.0522696897502756E-01 a      5636     0   235     1    20
 -5.2517958836231587E-02 a      5637     0   235     1    21
 -3.1962252358121328E-02 a      5638     0   235     1    22
 -8.8900289135051838E-02 a      5639     0   235     1    23
  1.2545216894726277E-01 a      5640     0   235     1    24
  2.5453775089585844E-02 a      5641     0   236     1     1
 -4.5848916715811990E-02 a      5642     0   236     1     2
 -3.1399201409343734E-02 a      5643     0   236     1     3
  5.9504827390917905E-02 a      5644     0   236     1     4
  2.7352123400023253E-02 a      5645     0   236     1     5
  1.2210012174524343E-01 a      5646     0   236     1     6
  2.9431182352931337E-02 a      5647     0   236     1     7
  1.2503783731567986E-01 a      5648     0   236     1     8
 -2.9101572017769046E-02 a      5649     0   236     1     9
  4.4633146718546887E-02 a      5650     0   236     1    10
 -2.4564594460705663E-02 a      5651     0   236     1    11
 -4.0841657222370369E-02 a      5652     0   236     1    12
 -6.4753277624768305E-02 a      5653     0   236     1    13
 -4.7436255214479035E-02 a      5654     0   236     1    14
  5.2415678677165525E-02 a      5655     0   236     1    15
 -9.3509750082981721E-02 a      5656     0   236     1    16
 -2.9676844573998891E-02 a      5657     0   236     1    17
 -1.5596072393889526E-01 a      5658     0   236     1    18
 -8.9101786736854593E-02 a      5659     0   236     1    19
 -3.7529393156749469E-02 a      5660     0   236     1    20
  2.1234931235801935E-01 a      5661     0   236     1    21
  6.8510364532674345E-03 a      5662     0   236     1    22
 -5.5067562904456788E-02 a      5663     0   236     1    23
  6.1819947980162840E-02 a      5664     0   236     1    24
 -1.6625384824497685E-01 a      5665     0   237     1     1
 -3.4428034280510396E-02 a      5666     0   237     1     2
 -1.3994965141050831E-02 a      5667     0   237     1     3
 -4.9179150181733855E-02 a      5668     0   237     1     4
  6.1044462814303950E-03 a      5669     0   237     1     5
  4.6785160499585615E-02 a      5670     0   237     1     6
 -3.4705042676844350E-02 a      5671     0   237     1     7
  1.6895134923526242E-01 a      5672     0   237     1     8
 -1.3246822275594747E-01 a      5673     0   237     1     9
 -6.9275108397155574E-02 a      5674     0   237     1    10
 -1.5845879875990510E-01 a      5675     0   237     1    11
  2.4727559992958219E-02 a      5676     0   237     1    12
 -6.9410326738948452E-02 a      5677     0   237     1    13
 -4.1181938392595242E-02 a      5678     0   237     1    14
 -5.4254568720515997E-02 a      5679     0   237     1    15
  2.8390784157958284E-02 a      5680     0   237     1    16
 -2.7326211867804873E-02 a      5681     0   237     1    17
 -3.6396376264123932E-02 a      5682     0   237     1    18
 -5.1726365500442649E-02 a      5683     0   237     1    19
  1.3383102381425024E-01 a      5684     0   237     1    20
  3.0402571011142635E-02 a      5685     0   237     1    21
 -2.4727449564727381E-02 a      5686     0   237     1    22
  1.9710120575913974E-02 a      5687     0   237     1    23
 -5.1108805689712308E-02 a      5688     0   237     1    24
 -3.6020560367463206E-02 a      5689     0   238     1     1
 -6.2884207435584191E-02 a      5690     0   238     1     2
  8.4312054044757737E-02 a      5691     0   238     1     3
  2.3787482927289393E-02 a      5692     0   238     1     4
